Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H2_remelt,199,1440,76.77,0.06,0.03,4.89,170274,1691.74882,76.47753206,1.22E+11,74.7061441,17.48670401,13018184.03,-83432154.13,305.7848172,0.049299049,-0.167994886,68.53253236,18.25595805,28375619.91,-184326127.2,333.2800043,-0.027052073,-0.249693506,2949.56044,0.000998356
H2_remelt,199,1440,76.77,0.06,0.03,4.92,167785,1683.113963,72.14082673,1.19E+11,71.97178039,17.51513482,12869797.49,-82509967.95,306.7799477,0.012597379,-0.189648842,71.59901827,18.25165539,27947753.83,-181621784.1,333.1229246,-0.039604243,-0.240309436,2916.886501,0.001060837
H2_remelt,199,1440,76.77,0.06,0.03,4.95,175104,1693.048136,80.5151482,1.26E+11,67.50561061,17.46475435,13353982.33,-85557565.01,305.0176447,0.030426466,-0.173348486,72.06474731,18.32769793,29410123.92,-191346752.4,335.9045115,-0.034312906,-0.237200951,2941.209649,0.00139341
H2_remelt,199,1440,76.77,0.06,0.03,4.98,182242,1692.74206,81.32605143,1.31E+11,78.80221691,17.55229156,14037820.42,-89959356.88,308.0829389,0.038345954,-0.220774671,71.06314232,18.33361355,30628988.95,-199151913.9,336.1213857,-0.040291999,-0.260825508,2929.741531,0.001064484
H2_remelt,199,1440,76.77,0.06,0.03,5.01,173454,1691.195711,77.41005238,1.24E+11,70.41041039,17.55887603,13371103.58,-85811890.39,308.3141273,0.044323362,-0.182473371,76.68495056,18.2820157,28987950.01,-188295442.8,334.2320981,-0.03389714,-0.268311824,2934.40346,0.000899343
H2_remelt,199,1440,76.77,0.06,0.03,5.04,172846,1691.027204,75.72017108,1.24E+11,71.09920153,17.43054817,13130065.24,-83999003.8,303.8240096,0.030337582,-0.202491975,71.9635116,18.32968579,29037190.59,-188986049.5,335.9773811,-0.036862272,-0.236813127,2936.569749,0.001041353
H2_remelt,199,1440,76.77,0.06,0.03,5.07,172765,1682.05386,70.97330836,1.22E+11,66.89622787,17.46902125,13182195.82,-84430256.68,305.1667034,0.011587445,-0.189888224,69.88278641,18.34036311,29057694.05,-189091974.4,336.368919,-0.044869914,-0.243198765,2898.498426,0.001192323
H2_remelt,199,1440,76.77,0.06,0.03,5.1,169984,1696.429497,79.28703636,1.23E+11,69.69628673,17.57674645,13130605.08,-84256647.95,308.9420157,0.019013516,-0.187391318,69.45427279,18.30507313,28479759.5,-185236980.4,335.0757021,-0.029767365,-0.238251486,2945.892519,0.001317725
H2_remelt,199,1440,76.77,0.06,0.03,5.13,165542,1696.637084,77.09436387,1.19E+11,67.24314216,17.45938867,12616926.36,-80808707.36,304.8302528,0.030061939,-0.182340372,70.86709602,18.39010489,27993833.53,-182239860.5,338.195958,-0.037701459,-0.253958399,2939.869183,0.001147703
H2_remelt,199,1440,76.77,0.06,0.03,5.16,171063,1692.012043,75.72294645,1.23E+11,74.86570896,17.55435428,13180125.28,-84609286.61,308.1553544,0.045961902,-0.172942073,83.03334704,18.29806281,28638755.18,-186106413.7,334.8191028,-0.035791928,-0.256371637,2933.951012,0.001157421
H2_remelt,199,1440,76.77,0.06,0.03,5.19,165562,1695.163677,74.58412539,1.19E+11,74.99518903,17.48136824,12650397.63,-80941852.66,305.5982356,0.039595469,-0.233299446,75.63263559,18.38728787,27988845.57,-182195002.8,338.0923551,-0.037462165,-0.259928269,2932.685305,0.001123405
H2_remelt,199,1440,76.77,0.06,0.03,5.22,168939,1688.616523,73.95898886,1.21E+11,80.81348811,17.52113064,12967270.47,-83148575.59,306.9900188,0.064282131,-0.183802587,69.81663607,18.31959586,28349780.42,-184529020.4,335.6075924,-0.036375651,-0.239075143,2920.71364,0.000947048
H2_remelt,199,1440,76.77,0.06,0.03,5.25,171806,1696.489977,80.56726152,1.24E+11,67.84517134,17.60762616,13317643.55,-85476067.11,310.0284989,0.051278977,-0.194651558,78.76447012,18.30544675,28786241.4,-187125649.8,335.0893807,-0.033424819,-0.254701141,2942.948378,0.001187344
H2_remelt,199,1440,76.77,0.06,0.03,5.28,167965,1695.700776,77.52966918,1.21E+11,70.15679184,17.53562656,12913694.53,-82797803.45,307.4981987,0.042291013,-0.192673274,68.64804791,18.3105161,28158455.46,-183005273.4,335.275,-0.024311368,-0.267906164,2946.224561,0.00102398
H2_remelt,199,1440,76.77,0.06,0.03,5.31,171520,1692.549971,75.93841285,1.23E+11,67.94932237,17.55520342,13216521.55,-84822950.17,308.1851671,0.032529298,-0.179337566,68.02647326,18.25867039,28591591.99,-185767815.5,333.3790444,-0.040534173,-0.247499069,2944.429707,0.001189324
H2_remelt,199,1440,76.77,0.06,0.03,5.34,177657,1691.701986,77.61393358,1.27E+11,74.06947435,17.56709111,13707824.31,-87956536.98,308.6026901,0.028302813,-0.183361274,67.85853099,18.32208533,29820807.38,-193875864.4,335.6988108,-0.047639928,-0.263090993,2926.541359,0.001159492
H2_remelt,199,1440,76.77,0.06,0.03,5.37,172924,1691.668442,77.30081636,1.24E+11,70.21544975,17.54663054,13311688.01,-85348095.92,307.8842433,0.049415658,-0.203180747,74.75699415,18.30930094,28985832.02,-188557715.3,335.2305011,-0.037859362,-0.245929389,2931.345272,0.001133407
H2_remelt,199,1440,76.77,0.06,0.03,5.4,175209,1695.149738,80.06118327,1.26E+11,70.67571148,17.54441971,13484199.83,-86451923.16,307.8066628,0.054496281,-0.19277514,75.19678117,18.30877796,29367204.94,-190874316.3,335.2113504,-0.038944317,-0.260077842,2944.165741,0.00099306
H2_remelt,199,1440,76.77,0.06,0.03,5.43,171066,1695.879168,78.04518692,1.23E+11,68.26080039,17.50696346,13109164.09,-83992096.71,306.4937697,0.030856581,-0.193874181,70.09198344,18.37314586,28874646.52,-187964438.1,337.5724887,-0.034743154,-0.245561695,2936.136042,0.001145716
H2_remelt,199,1440,76.77,0.06,0.03,5.46,172980,1692.833515,77.13144908,1.24E+11,69.72413361,17.59438039,13388627.81,-85942166.35,309.5622213,0.023589647,-0.198035976,73.24077865,18.32364281,29040550.11,-188809043.4,335.7558858,-0.039778992,-0.262125596,2927.188346,0.00092493
H2_remelt,199,1440,76.77,0.06,0.03,5.49,164558,1696.993301,75.82083346,1.19E+11,71.06542237,17.54759898,12668989.05,-81238907.98,307.9182298,0.046907441,-0.204161952,73.62841809,18.31589791,27603320.93,-179455146,335.4721162,-0.041627522,-0.260822575,2947.992171,0.001093799
H2_remelt,199,1440,76.77,0.06,0.03,5.52,172366,1695.963956,78.06717233,1.24E+11,68.04856679,17.55102451,13275264.06,-85128325.22,308.0384613,0.023808517,-0.197420161,73.06952962,18.34010178,28989541.52,-188710647.8,336.3593334,-0.028704142,-0.229728813,2939.074278,0.001345926
H2_remelt,199,1440,76.77,0.06,0.03,5.55,167855,1700.454667,79.02899999,1.22E+11,73.36042238,17.59051378,12986316.56,-83224836.6,309.4261751,0.042042417,-0.224797513,69.7084571,18.37997368,28354029.77,-184547280.4,337.8234323,-0.029641694,-0.261633297,2941.857746,0.000941249
H2_remelt,199,1440,76.77,0.06,0.03,5.58,173047,1694.983803,78.89771303,1.25E+11,68.71063144,17.56161421,13343988.6,-85558496.25,308.4102937,0.032775552,-0.209536385,67.11248101,18.37384199,29211358.6,-190274250,337.5980694,-0.033982807,-0.235645256,2927.343702,0.001363736
H2_remelt,199,1440,76.77,0.06,0.03,5.61,173056,1693.230705,76.79391444,1.24E+11,70.08782911,17.5524344,13330704.16,-85428807.03,308.0879533,0.026233479,-0.210797931,72.59645928,18.33117592,29077197.58,-189098536,336.0320105,-0.037139534,-0.258382772,2931.262714,0.001016977
H2_remelt,199,1440,76.77,0.06,0.03,5.64,183248,1692.769118,79.71197731,1.32E+11,68.51038728,17.51096703,14049187.59,-89958540.42,306.6339664,0.050770737,-0.219918259,69.53758521,18.39214054,30994757.67,-201910464.7,338.2708336,-0.032370269,-0.238055376,2921.108156,0.001113209
H2_remelt,199,1440,76.77,0.06,0.03,5.67,172941,1696.514961,79.19301559,1.25E+11,76.60671334,17.55265185,13322173.53,-85480505.22,308.095587,0.01581698,-0.182919892,75.65785588,18.36455828,29163961.95,-189828369,337.2570009,-0.039812469,-0.24992488,2935.61531,0.001017647
H2_remelt,199,1440,76.77,0.06,0.03,5.7,171538,1698.430072,79.75296236,1.24E+11,71.3243611,17.5020424,13137870.13,-84185825,306.3214881,0.047073637,-0.183732024,78.04542867,18.43900104,29162244.71,-190030084.7,339.9967595,-0.039916473,-0.252860092,2931.272933,0.00108427
H2_remelt,199,1440,76.77,0.06,0.03,5.73,173079,1694.01818,78.77217465,1.24E+11,67.89266918,17.5301645,13298698.25,-85189568.46,307.3066676,0.029148692,-0.226189321,72.01042473,18.36340135,29183631.86,-189888235.4,337.2145092,-0.035352527,-0.257942765,2929.563582,0.000993726
H2_remelt,199,1440,76.77,0.06,0.03,5.76,170853,1695.140555,78.42072032,1.23E+11,73.24191649,17.6185085,13260256.09,-85133498.86,310.4118416,0.01971042,-0.187842119,66.39309615,18.38078071,28862861.41,-187831559.4,337.8530995,-0.044129445,-0.261812911,2920.319103,0.0010652
H2_remelt,199,1440,76.77,0.06,0.03,5.79,165114,1697.082326,76.76190314,1.19E+11,71.81145926,17.59684903,12783244.37,-82076974.09,309.6490958,0.028503932,-0.168879281,67.93557433,18.37532979,27876684.87,-181438416.1,337.6527448,-0.033764705,-0.248036459,2930.20544,0.001138566
H2_remelt,199,1440,76.77,0.06,0.03,5.82,173056,1698.392444,80.55416121,1.25E+11,67.18564487,17.53910421,13310418.32,-85298890.73,307.6201764,0.027456554,-0.210354741,68.45245553,18.2989966,28975256.52,-188375459.4,334.8532764,-0.041381019,-0.260286748,2958.254744,0.000912968
H2_remelt,199,1440,76.77,0.06,0.03,5.85,175104,1697.120759,81.89617384,1.26E+11,75.49161467,17.6205021,13593292.41,-87303179.51,310.4820944,0.013459188,-0.192172637,73.25003057,18.31981095,29384848.98,-191109999.6,335.6154731,-0.047103882,-0.248789861,2940.855439,0.001187825
H2_remelt,199,1440,76.77,0.06,0.03,5.88,172456,1694.890938,79.93589919,1.24E+11,71.09420118,17.55686426,13291174.59,-85219990.58,308.2434827,0.016254359,-0.197231918,70.18113228,18.35295634,29045274.58,-188990169.2,336.8310063,-0.030074418,-0.249880237,2932.261573,0.000997321
H2_remelt,199,1440,76.77,0.06,0.03,5.91,172369,1695.568745,78.1248265,1.24E+11,66.68386896,17.53242049,13247404.46,-84873037.17,307.3857683,0.028215926,-0.224401,76.3353602,18.35949666,29051485.59,-189235533.9,337.0711176,-0.030562109,-0.214973961,2935.417625,0.001287882
H2_remelt,199,1440,76.77,0.06,0.03,5.94,175837,1690.119307,77.42012312,1.26E+11,73.01754895,17.59792812,13615105.02,-87470225.48,309.6870741,0.027169345,-0.168319377,67.22908629,18.33316813,29551048.76,-192192701.4,336.1050535,-0.045517019,-0.258295616,2915.405092,0.00097814
H2_remelt,199,1440,76.77,0.06,0.03,5.97,171008,1699.580484,81.40012698,1.24E+11,71.37587661,17.64791162,13316615.75,-85551910.61,311.4487844,0.028167877,-0.190990691,67.46283594,18.34345333,28771594.54,-187126625.5,336.4822801,-0.035230071,-0.255463846,2941.205079,0.00113441
H2_remelt,199,1440,76.77,0.06,0.03,6,164864,1701.018312,80.12527977,1.20E+11,72.02977909,17.56529122,12718406.91,-81565538.05,308.5394555,0.020484185,-0.209288351,68.24085658,18.42069047,27972023.5,-182175356.9,339.3218375,-0.031831714,-0.25940533,2937.695442,0.001188815
H2_remelt,199,1440,76.77,0.06,0.03,6.03,172032,1695.077806,79.55981219,1.24E+11,67.62278127,17.51337115,13193031.53,-84584950.43,306.7181691,0.029136114,-0.20020195,69.1891126,18.38031865,29060351.57,-189160784.4,337.8361138,-0.050119014,-0.258610471,2931.387333,0.000895151
H2_remelt,199,1440,76.77,0.06,0.03,6.06,168038,1696.764002,75.75888734,1.21E+11,66.44455893,17.55963859,12954635.46,-83036216.15,308.3409074,0.019313873,-0.219194216,69.68405308,18.39619912,28434741.54,-185123517.1,338.4201421,-0.042860124,-0.256297402,2928.282321,0.001023541
H2_remelt,199,1440,76.77,0.06,0.03,6.09,168001,1689.050868,73.64622706,1.20E+11,69.72668182,17.49329948,12854184.18,-82312155.36,306.0155269,0.035403813,-0.204251732,71.95046631,18.33171579,28229718.41,-183680357.4,336.0518037,-0.038796405,-0.242102468,2922.399805,0.001154707
H2_remelt,199,1440,76.77,0.06,0.03,6.12,171008,1698.860088,80.73760473,1.24E+11,68.87636086,17.59338921,13234465.56,-84844601.01,309.5273439,0.039120741,-0.211707528,73.2638194,18.35777568,28816539.28,-187488073.2,337.0079278,-0.040914481,-0.254758712,2941.208819,0.001075935
H2_remelt,199,1440,76.77,0.06,0.03,6.15,164795,1700.958285,78.64457725,1.19E+11,75.18007336,17.58894522,12747427.82,-81940237.29,309.370994,0.032106221,-0.149192651,74.42250039,18.4172544,27950042.93,-182170456.4,339.1952596,-0.043006143,-0.239149074,2935.531145,0.001213578
H2_remelt,199,1440,76.77,0.06,0.03,6.18,172962,1694.539469,78.27881755,1.24E+11,72.09235471,17.51125837,13260851.01,-84980933.01,306.6441699,0.022449119,-0.182805427,71.74718442,18.36107648,29156344.11,-189750487.2,337.1291296,-0.035720815,-0.252522408,2933.750046,0.00114472
H2_remelt,199,1440,76.77,0.06,0.03,6.21,174132,1693.828599,79.55971948,1.25E+11,73.73437836,17.62888317,13530665.66,-86961476.12,310.7775217,0.035264763,-0.16819315,73.87855957,18.32110716,29225941.42,-189971652.4,335.6629674,-0.047200963,-0.263282913,2927.933806,0.001045148
H2_remelt,199,1440,76.77,0.06,0.03,6.24,174028,1689.528571,75.55550209,1.24E+11,68.40086573,17.60002685,13478353.24,-86480726.03,309.760945,0.021565313,-0.207645022,67.00052212,18.34891583,29297206.06,-190609052.3,336.6827122,-0.046796258,-0.251173335,2909.458011,0.001103233
H2_remelt,199,1440,76.77,0.06,0.03,6.27,173503,1698.62862,81.13500625,1.25E+11,74.85265642,17.55221376,13364860.06,-85763692.11,308.0802079,0.041753677,-0.170440168,71.34955625,18.39146429,29344553.27,-191129088.2,338.2459588,-0.05806279,-0.251212066,2937.396276,0.001014351
H2_remelt,199,1440,76.77,0.06,0.03,6.3,173568,1696.546548,80.83559753,1.25E+11,72.89668531,17.61691687,13468733.93,-86530118.83,310.3557602,0.039042321,-0.174463273,69.08555497,18.42249729,29454748.68,-191925194.6,339.3884065,-0.0360481,-0.244259279,2916.628775,0.001152246
H2_remelt,199,1440,76.77,0.06,0.03,6.33,173056,1695.111144,78.48384693,1.25E+11,70.90751127,17.55855348,13339955.08,-85531266.05,308.3028004,0.067201825,-0.209237796,67.36788098,18.41301616,29337404.6,-190927270.8,339.0391642,-0.047202659,-0.273414125,2919.481141,0.000843628
H2_remelt,199,1440,76.77,0.06,0.03,6.36,164577,1699.464919,76.26473565,1.19E+11,66.68190536,17.53659782,12654657.61,-81082531.85,307.532263,0.034711451,-0.205028038,65.49002439,18.34566562,27696489.23,-180245624,336.5634472,-0.043052751,-0.248927083,2951.219608,0.001105818
H2_remelt,199,1440,76.77,0.06,0.03,6.39,173497,1693.506493,78.49959343,1.25E+11,80.39777586,17.66179591,13531744,-86986746.82,311.9390348,0.018868403,-0.189696318,70.13678008,18.40122803,29374767.53,-191218128.6,338.6051929,-0.03371226,-0.263665695,2905.776439,0.001072021
H2_remelt,199,1440,76.77,0.06,0.03,6.42,167386,1701.251427,82.31394608,1.21E+11,69.93516372,17.59539021,12956975.74,-83127938.3,309.5977565,0.039323858,-0.197692748,73.5355023,18.41399727,28379260.55,-184746243.2,339.0752953,-0.040639034,-0.260076677,2937.158805,0.001111164
H2_remelt,199,1440,76.77,0.06,0.03,6.45,174080,1696.753495,81.61962701,1.26E+11,68.25626465,17.6060631,13491601.62,-86629083.64,309.9734579,0.020965649,-0.185906789,69.26719803,18.40930964,29499107.26,-191977800.6,338.9026813,-0.046796127,-0.27170363,2921.497021,0.000976529
H2_remelt,199,1440,76.77,0.06,0.03,6.48,171453,1695.649475,78.96084815,1.24E+11,69.92505919,17.56703067,13229099.05,-84822788.99,308.6005665,0.025347935,-0.196683288,72.18497968,18.45102651,29186101.49,-190099076.1,340.4403793,-0.038581764,-0.259961697,2912.222731,0.001294763
H2_remelt,199,1440,76.77,0.06,0.03,6.51,163333,1700.115151,77.37544116,1.18E+11,67.6660359,17.46322969,12454152.96,-79726472.87,304.9643913,0.02368234,-0.209500579,74.16698355,18.43606093,27758681.09,-180897684,339.8883425,-0.030398353,-0.240742837,2941.406825,0.001199951
H2_remelt,199,1440,76.77,0.06,0.03,6.54,178115,1694.052439,80.29132729,1.28E+11,69.27767164,17.41919198,13513125.45,-86430079.6,303.4282492,0.043763376,-0.209402659,74.44790083,18.42065762,30220238.8,-196910181.2,339.3206273,-0.043609752,-0.247848902,2928.916657,0.001089141
H2_remelt,199,1440,76.77,0.06,0.03,6.57,175015,1699.13281,83.39190999,1.27E+11,71.70895177,17.65312334,13636922.79,-87634219.35,311.6327636,0.035571368,-0.180281801,71.08483614,18.39670002,29617098.34,-192918370.5,338.4385716,-0.039786042,-0.239322351,2927.793252,0.001245558
H2_remelt,199,1440,76.77,0.06,0.03,6.6,172032,1697.567787,80.03838799,1.24E+11,69.9532768,17.61076286,13340049.87,-85569480.8,310.1389686,0.013220707,-0.221203828,69.86588475,18.48800693,29401857.88,-191742761.4,341.8064002,-0.036142807,-0.252759483,2906.460695,0.001174159
H2_remelt,199,1440,76.77,0.06,0.03,6.63,171312,1697.112933,78.3405408,1.24E+11,70.49025329,17.57637487,13232381.51,-84930056.86,308.9289536,0.020905717,-0.192084167,72.5192256,18.46031458,29191173.35,-190365524.8,340.7832144,-0.045595526,-0.243153015,2914.186562,0.001097374
H2_remelt,199,1440,76.77,0.06,0.03,6.66,163539,1699.099959,75.56714916,1.18E+11,74.37195866,17.5460985,12588625.28,-80774100.03,307.8655726,0.025276893,-0.180181776,73.51406453,18.42359722,27756129.75,-180839980.8,339.4289345,-0.029181343,-0.25017125,2931.744211,0.000929402
H2_remelt,199,1440,76.77,0.06,0.03,6.69,171520,1699.79606,81.44643616,1.24E+11,89.66057463,17.54175646,13196288.17,-84696062.41,307.7132197,0.033309822,-0.159346221,68.49843126,18.44815961,29188116.2,-190340588,340.334593,-0.036054953,-0.236388342,2930.143666,0.001084384
H2_remelt,199,1440,76.77,0.06,0.03,6.72,175534,1697.764989,81.78811137,1.27E+11,70.64943177,17.54816965,13514813.74,-86704656.42,307.938258,0.045622344,-0.175667288,74.02760842,18.42714817,29803197.48,-194123070.5,339.5597896,-0.04257691,-0.260409456,2927.110659,0.000945653
H2_remelt,199,1440,76.77,0.06,0.03,6.75,168350,1698.225741,81.09825207,1.22E+11,75.18928729,17.47392207,12852373.31,-82339147.86,305.3379525,0.025292108,-0.181511469,77.16922431,18.47172829,28721972.38,-187417648.9,341.2047459,-0.035057467,-0.227080355,2926.538646,0.001413671
H2_remelt,199,1440,76.77,0.06,0.03,6.78,169912,1697.448794,77.61163718,1.23E+11,74.60803981,17.5948208,13151808.93,-84382326.09,309.5777191,0.029548712,-0.195124475,69.2999365,18.48408118,29027246.75,-189259914.9,341.6612572,-0.031045855,-0.260116684,2908.162402,0.001165268
H2_remelt,199,1440,76.77,0.06,0.03,6.81,165897,1697.313062,77.92389257,1.20E+11,74.41734083,17.45240477,12633993.87,-80864535.66,304.5864322,0.037352036,-0.198825114,72.11611069,18.45022719,28237794.75,-184089869.3,340.4108834,-0.037454083,-0.240883705,2929.833621,0.001277847
H2_remelt,199,1440,76.77,0.06,0.03,6.84,172427,1700.197349,81.92399697,1.25E+11,67.65937412,17.60813595,13366758.07,-85724958.02,310.0464515,0.025259812,-0.214666843,75.01152405,18.46123962,29384292.23,-191508692.1,340.8173683,-0.050141394,-0.250823757,2921.845341,0.001264252
H2_remelt,199,1440,76.77,0.06,0.03,6.87,165786,1702.782734,83.1295277,1.20E+11,66.68569861,17.50509017,12702023.45,-81306584.09,306.4281819,0.026452827,-0.231777722,69.03362102,18.45563831,28235271.23,-183972160.7,340.6105856,-0.036819359,-0.261582503,2942.850524,0.001061571
H2_remelt,199,1440,76.77,0.06,0.03,6.9,171008,1698.697759,80.43212109,1.24E+11,71.20645624,17.62083133,13275781.17,-85220672.7,310.4936969,0.041590517,-0.20124684,71.58883256,18.46546045,29155652.19,-190036441.9,340.9732295,-0.048102981,-0.25391238,2914.233386,0.001005766
H2_remelt,199,1440,76.77,0.06,0.03,6.93,173311,1697.107188,79.12264513,1.25E+11,73.41823638,17.60319011,13427738.89,-86200309,309.8723022,0.02730179,-0.194504082,74.0806191,18.48219577,29602003.14,-193095771,341.5915604,-0.04668977,-0.24294518,2906.77573,0.001084711
H2_remelt,199,1440,76.77,0.06,0.03,6.96,172860,1695.009094,76.21167771,1.24E+11,72.42289922,17.49364542,13226516.69,-84671425.3,306.0276302,0.034721712,-0.210038922,71.13439775,18.4966557,29571035.26,-192942514.3,342.1262721,-0.043316962,-0.24238645,2907.280872,0.001145396
H2_remelt,199,1440,76.77,0.06,0.03,6.99,172329,1701.581015,82.59238996,1.25E+11,63.44825179,17.50907212,13209085.62,-84595436.88,306.5676066,0.02206652,-0.221621389,66.14813857,18.46746409,29387422.36,-191583535.4,341.0472299,-0.042369032,-0.258729237,2935.61782,0.000951629
H2_remelt,199,1440,76.77,0.06,0.03,7.02,164260,1703.265405,81.06525402,1.19E+11,76.04672678,17.63152794,12767463.46,-81947115.34,310.8707774,0.015966143,-0.222157427,70.69341792,18.46688678,28009490.82,-182574657.6,341.0259073,-0.045115312,-0.259145762,2928.580842,0.001083608
H2_remelt,199,1440,76.77,0.06,0.03,7.05,171807,1696.469918,79.45054159,1.24E+11,72.23578001,17.47971577,13125111.01,-84070987.59,305.5404633,0.020500769,-0.202696638,77.20183134,18.49499356,29385770.84,-191664908.7,342.0647866,-0.035987986,-0.252175605,2914.591261,0.001105847
H2_remelt,199,1440,76.77,0.06,0.03,7.08,167206,1699.817587,78.2386596,1.21E+11,69.88454127,17.53605233,12855907.39,-82376989.63,307.5131314,0.023733005,-0.201634718,81.70565816,18.50484494,28629214.94,-186735344.1,342.4292862,-0.04059028,-0.245885984,2917.897139,0.001052556
H2_remelt,199,1440,76.77,0.06,0.03,7.11,170238,1690.936433,76.25193513,1.22E+11,75.09085674,17.59765282,13181144.81,-84636951.66,309.6773847,0.024044017,-0.174619525,76.84063947,18.48844295,29096759.56,-189699371.8,341.8225228,-0.046424764,-0.257669572,2884.468447,0.001139541
H2_remelt,199,1440,76.77,0.06,0.03,7.14,173489,1699.421336,82.97146757,1.26E+11,79.35880458,17.55245123,13363996.68,-85760300.62,308.0885443,0.051484871,-0.167097391,68.20145542,18.48058796,29627266.1,-193191976.7,341.5321314,-0.052448823,-0.256621897,2920.89166,0.001233458
H2_remelt,199,1440,76.77,0.06,0.03,7.17,181694,1698.541463,83.37420113,1.31E+11,66.87882433,17.6180358,14100700.23,-90572157.13,310.3951855,0.035836836,-0.18589616,77.84163519,18.44351344,30903875.79,-201354660.1,340.163188,-0.043547294,-0.250907549,2919.203587,0.001177766
H2_remelt,199,1440,76.77,0.06,0.03,7.2,172352,1695.922444,81.00660183,1.24E+11,77.06857514,17.63341224,13399247.39,-86056834.48,310.9372272,0.027004813,-0.205662886,68.0985587,18.42910472,29269148.49,-190765621.3,339.6319008,-0.035493914,-0.237882155,2911.401641,0.001171979
H2_remelt,199,1440,76.77,0.06,0.03,7.23,174828,1695.54693,80.67986717,1.26E+11,74.73310808,17.54331067,13453181.46,-86193723.62,307.7677492,0.022753182,-0.224871633,67.33484068,18.49933636,29916325.85,-195228302.4,342.2254458,-0.043491432,-0.24238028,2904.143203,0.001155382
H2_remelt,199,1440,76.77,0.06,0.03,7.26,173499,1692.185932,78.77246288,1.24E+11,66.89620754,17.5650877,13384140.9,-85900267.67,308.532306,0.02310393,-0.177247701,71.20833922,18.45815687,29557195.9,-192787543.5,340.703555,-0.037844208,-0.23454513,2899.013463,0.001187279
H2_remelt,199,1440,76.77,0.06,0.03,7.29,169472,1702.168608,82.56916555,1.23E+11,68.93716261,17.50457261,12983684.06,-83211043.76,306.4100621,0.033408406,-0.166127604,70.9562106,18.48575225,28957282.14,-188955084.3,341.7230362,-0.045128011,-0.238285083,2934.111749,0.000991279
H2_remelt,199,1440,76.77,0.06,0.03,7.32,166962,1699.848442,81.90565027,1.21E+11,68.81696931,17.62695122,12970565.32,-83361000.95,310.7094095,0.021751854,-0.16466545,72.31104951,18.48964467,28540436.1,-186157677.4,341.8669601,-0.050746147,-0.243070108,2912.519178,0.001221791
H2_remelt,199,1440,76.77,0.06,0.03,7.35,171953,1697.016569,80.12057511,1.24E+11,70.03790744,17.57796238,13284182.52,-85209854.76,308.9847615,0.032863853,-0.205532762,69.03345719,18.49546146,29412380.53,-191921656,342.0820944,-0.038176875,-0.239864684,2906.32366,0.001046755
H2_remelt,199,1440,76.77,0.06,0.03,7.38,166575,1699.706557,78.92202644,1.21E+11,72.81445196,17.56772841,12853937.34,-82426673.88,308.6250813,0.048550049,-0.212646504,72.34228424,18.51181663,28542869.82,-186188473.8,342.6873549,-0.048850883,-0.261370693,2912.869059,0.000948482
H2_remelt,199,1440,76.77,0.06,0.03,7.41,168969,1697.467932,77.95437302,1.22E+11,83.2983812,17.57223406,13045592.99,-83689539.86,308.7834097,0.008800939,-0.169355081,76.59049769,18.50176849,28921558.41,-188688885.6,342.3154372,-0.041610807,-0.252245609,2906.728742,0.00112442
H2_remelt,199,1440,76.77,0.06,0.03,7.44,172672,1701.641435,82.89887785,1.25E+11,71.13873375,17.60647262,13383226.18,-85836529.59,309.9878782,0.034981506,-0.224859632,72.64963792,18.53265044,29654031.66,-193381465.2,343.4591323,-0.047520497,-0.261698633,2911.610323,0.001239301
H2_remelt,199,1440,76.77,0.06,0.03,7.47,166903,1700.7703,81.19189208,1.21E+11,68.0700365,17.56398255,12873750.61,-82628139.25,308.493483,0.016308706,-0.185386054,72.18092978,18.5130157,28602786.23,-186616001.2,342.7317502,-0.045007985,-0.24193177,2916.998724,0.001258163
H2_remelt,199,1440,76.77,0.06,0.03,7.5,173475,1696.50951,80.86624872,1.25E+11,75.23573625,17.61579863,13459663.64,-86362546.31,310.3163612,0.047981237,-0.206325382,76.95034617,18.51142219,29723820.35,-193936116.8,342.6727516,-0.035122796,-0.24784401,2897.410456,0.001037572
H2_remelt,199,1440,76.77,0.06,0.03,7.53,181378,1696.543978,83.35967254,1.31E+11,81.48779253,17.57569718,14008538.99,-89910541.23,308.9051314,0.020036774,-0.182259295,70.20728866,18.51572826,31092225.15,-202815431.2,342.8321929,-0.040381361,-0.254305542,2901.090581,0.001212896
H2_remelt,199,1440,76.77,0.06,0.03,7.56,172480,1698.567022,81.7885648,1.25E+11,68.02325257,17.57559272,13321375.44,-85422469.13,308.9014595,0.03634789,-0.20450808,68.54138005,18.49170416,29490228.34,-192297201.4,341.9431229,-0.04850172,-0.256661321,2912.988448,0.000916016
H2_remelt,199,1440,76.77,0.06,0.03,7.59,174032,1699.808382,83.64973498,1.26E+11,69.10840298,17.59831432,13476007.01,-86450011.5,309.7006669,0.043307847,-0.215320337,77.25054343,18.52690999,29868968.53,-194797422.9,343.2463937,-0.05225353,-0.26939947,2907.573343,0.001011273
