Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H2_remelt,199,1440,76.77,0.06,0.03,0.48,173351,1678.732567,70.90983554,1.22365E+11,72.99937515,17.4023422,13126140.79,-84055644.6,302.8415142,0.030394224,-0.156372833,65.58232696,17.82461659,27539489.89,-177406932.8,317.7169566,-0.018627818,-0.272435287,3009.044957,0.00098063
H2_remelt,199,1440,76.77,0.06,0.03,0.51,172375,1676.777314,68.76197684,1.2138E+11,68.43332603,17.41562146,13072093.65,-83539713.56,303.3038709,0.014993448,-0.218387826,68.55669821,17.81600346,27357904.51,-176377269.5,317.4099793,-0.025446642,-0.237576542,3002.230182,0.001160214
H2_remelt,199,1440,76.77,0.06,0.03,0.54,175270,1668.577108,68.72372606,1.22214E+11,68.1600383,17.47519129,13382724.92,-85710025.45,305.3823106,0.028119097,-0.187891208,66.97149514,17.84318732,27902271.41,-179929882.4,318.3793338,-0.017739391,-0.248097585,2960.251476,0.001266574
H2_remelt,199,1440,76.77,0.06,0.03,0.57,173504,1683.070761,74.01138496,1.23124E+11,70.13402665,17.45629824,13219160.32,-84628965.95,304.7223484,0.025094133,-0.187827323,69.13288643,17.85560933,27659472.36,-178383451.8,318.8227845,-0.019985826,-0.256816023,3011.944321,0.001071984
H2_remelt,199,1440,76.77,0.06,0.03,0.6,165888,1685.216497,74.28199814,1.18022E+11,74.22207888,17.49593484,12696754.29,-81379286.1,306.1077361,0.045056976,-0.189461241,66.54939259,17.80931479,26308475.61,-169596587.6,317.1716932,-0.019948393,-0.245306921,3025.790678,0.00108503
H2_remelt,199,1440,76.77,0.06,0.03,0.63,172032,1681.067868,71.98037903,1.21777E+11,68.79711191,17.47388835,13133474.22,-84079209.61,305.3367739,0.03257388,-0.188853756,71.38075933,17.89475276,27545388.93,-177778962.8,320.2221762,-0.021068714,-0.253862242,2993.621771,0.001069531
H2_remelt,199,1440,76.77,0.06,0.03,0.66,166742,1679.533715,70.90863916,1.1781E+11,70.68841936,17.42072481,12652158.07,-80968327.53,303.4816528,0.038242254,-0.191936301,75.62037574,17.89843803,26709250.27,-172397426.3,320.3540839,-0.011832606,-0.244887756,2993.037404,0.001115456
H2_remelt,199,1440,76.77,0.06,0.03,0.69,167644,1674.845422,69.80293644,1.17783E+11,71.11697317,17.41027454,12705514.9,-81312345.59,303.1176596,0.022501435,-0.16746632,82.32312444,17.85991099,26738202.52,-172576425.8,318.9764205,-0.017659993,-0.223211187,2986.105626,0.001479272
H2_remelt,199,1440,76.77,0.06,0.03,0.72,172414,1685.470263,73.14560592,1.22692E+11,71.76515551,17.54110819,13263922.78,-85005114.29,307.6904766,0.02523367,-0.194148716,66.64251456,17.84116251,27441255.32,-176916277.1,318.3070796,-0.019423585,-0.252891526,3014.168795,0.001125159
H2_remelt,199,1440,76.77,0.06,0.03,0.75,164785,1687.171986,72.21240702,1.17496E+11,71.80317941,17.48484431,12595964.84,-80744248.48,305.7197805,0.024790546,-0.177610123,71.02012318,17.8451964,26239142.6,-169131608.6,318.4510344,-0.022973396,-0.262975355,3025.497646,0.00104374
H2_remelt,199,1440,76.77,0.06,0.03,0.78,171503,1682.085895,71.77131276,1.21549E+11,67.44313126,17.54967711,13207016.34,-84709778.18,307.9911668,0.028746732,-0.184510049,66.25730204,17.85018788,27324226.17,-176159477.6,318.6292074,-0.020750994,-0.269351831,2998.895045,0.001142791
H2_remelt,199,1440,76.77,0.06,0.03,0.81,170151,1678.840426,70.0425217,1.20116E+11,69.96646642,17.58169937,13150903,-84345469.54,309.1161527,0.023559913,-0.194480029,67.33742305,17.91895948,27318051.18,-176302418.1,321.0891089,-0.02127399,-0.266607555,2968.111784,0.00105784
H2_remelt,199,1440,76.77,0.06,0.03,0.84,173419,1675.265061,69.6400819,1.21901E+11,68.33346505,17.39786142,13124721.14,-83956101.03,302.6855818,0.025437277,-0.187796794,67.12755039,17.94425823,27921283.06,-180377934.3,321.9964034,-0.015613353,-0.249563478,2969.855211,0.001130165
H2_remelt,199,1440,76.77,0.06,0.03,0.87,172980,1684.795687,75.22425976,1.23011E+11,71.21902819,17.54721659,13317018.4,-85425310.19,307.90481,0.037144919,-0.170559072,70.08288508,17.95820525,27893747.67,-180184656.3,322.4971356,-0.030340917,-0.255741862,2984.934616,0.001225533
H2_remelt,199,1440,76.77,0.06,0.03,0.9,173007,1683.775336,74.30407163,1.22877E+11,70.49843798,17.52072266,13278878.53,-85131556.18,306.9757227,0.024449105,-0.1786141,77.7604967,17.92602272,27798379.13,-179408730.1,321.3422906,-0.024012337,-0.258694401,2991.356457,0.001167536
H2_remelt,199,1440,76.77,0.06,0.03,0.93,172563,1680.478171,74.01084311,1.22081E+11,70.84253902,17.44756213,13134421.48,-84035792.1,304.4174243,0.032078472,-0.192874108,73.37983876,18.03154669,28054418.55,-181528079.5,325.1366759,-0.026116486,-0.25206967,2963.932404,0.00114736
H2_remelt,199,1440,76.77,0.06,0.03,0.96,165101,1682.097928,68.68164183,1.16995E+11,74.63387044,17.51789394,12668166.83,-81218866.35,306.8766083,0.032830602,-0.186318982,71.57124755,17.97732494,26680257.48,-172475871,323.184212,-0.016039514,-0.258606398,2973.297271,0.001065969
H2_remelt,199,1440,76.77,0.06,0.03,0.99,173010,1678.325148,70.60318589,1.22061E+11,65.3179115,17.52965553,13292456.05,-85240809.37,307.2888229,0.040149474,-0.176674627,69.68915373,18.01837532,28085885.05,-181668936.9,324.6618492,-0.024273538,-0.253694074,2949.873628,0.001109724
H2_remelt,199,1440,76.77,0.06,0.03,1.02,167358,1687.766659,74.4186042,1.19427E+11,74.16825284,17.42768541,12709125.42,-81233845.77,303.7242188,0.0421327,-0.22222916,68.81544913,18.05718636,27285661.63,-176578066.2,326.0619791,-0.010685402,-0.259585732,2986.057331,0.0010755
H2_remelt,199,1440,76.77,0.06,0.03,1.05,174402,1682.324885,74.28278589,1.23652E+11,69.10894398,17.56842318,13458678.71,-86285887.25,308.6494929,0.032682166,-0.211398608,71.57115419,18.03278113,28357103.57,-183558860.3,325.1811954,-0.028430061,-0.237226735,2957.07065,0.001284345
H2_remelt,199,1440,76.77,0.06,0.03,1.08,173056,1680.382281,72.19456294,1.22404E+11,74.24674324,17.63016686,13448991.49,-86390884.12,310.8227835,0.033605869,-0.1856499,75.10563094,18.03405425,28142281.02,-182201250.4,325.2271125,-0.02384941,-0.23884107,2943.009972,0.001248108
H2_remelt,199,1440,76.77,0.06,0.03,1.11,164730,1679.741142,67.97784149,1.16401E+11,67.90313235,17.54481549,12678210.37,-81325497.91,307.8205507,0.041795691,-0.199151871,65.42410335,18.01836891,26741849.88,-172960630.8,324.6616181,-0.032768605,-0.263639775,2952.828901,0.001031954
H2_remelt,199,1440,76.77,0.06,0.03,1.14,172463,1681.956924,71.84741516,1.22211E+11,72.62060653,17.57582525,13320728.19,-85498038.1,308.9096331,0.031879426,-0.17687845,79.58863906,17.96701432,27837850.47,-179915671.7,322.8136037,-0.027054396,-0.252862117,2969.27164,0.001055256
H2_remelt,199,1440,76.77,0.06,0.03,1.17,173056,1685.881892,75.06598377,1.23223E+11,74.71717178,17.48918332,13235117.07,-84831664.96,305.871533,0.027217556,-0.181532213,70.22843888,18.07948559,28284223.7,-183270748.6,326.8677992,-0.018796262,-0.23505539,2967.84267,0.001063203
H2_remelt,199,1440,76.77,0.06,0.03,1.2,172817,1682.785064,73.02799731,1.22588E+11,67.02049535,17.71645039,13562123.01,-87294645.22,313.8726144,0.030303558,-0.169386986,67.64943285,18.08478513,28261861.63,-183108164.2,327.0594532,-0.025584003,-0.238193551,2931.050138,0.001296116
H2_remelt,199,1440,76.77,0.06,0.03,1.23,172032,1680.668038,71.3703766,1.21716E+11,69.24545584,17.52537415,13210986.99,-84698494.61,307.138739,0.015812656,-0.184198913,68.22182623,18.08840665,28144596.43,-182364477.3,327.1904552,-0.02609529,-0.233248793,2943.146831,0.001127658
H2_remelt,199,1440,76.77,0.06,0.03,1.26,164506,1679.156965,68.02312406,1.16162E+11,72.33549239,17.57532621,12705049.41,-81597663.37,308.8920913,0.024917598,-0.161008668,69.64358001,18.08089983,26891143.26,-174174255,326.9189387,-0.026856469,-0.251163778,2933.66527,0.001009045
H2_remelt,199,1440,76.77,0.06,0.03,1.29,172986,1683.888282,74.50334176,1.22877E+11,70.33293716,17.55122458,13323284.86,-85517760.39,308.0454842,0.036961596,-0.167206137,70.41693675,18.04742229,28172587.55,-182339816.8,325.7094511,-0.03544338,-0.249935225,2961.195965,0.001133
H2_remelt,199,1440,76.77,0.06,0.03,1.32,175872,1684.423154,74.85231505,1.2501E+11,76.77305629,17.61240681,13640438.26,-87578171.53,310.1968737,0.047750702,-0.178391548,71.69697884,18.01811878,28549712.78,-184583006.4,324.6526042,-0.026219599,-0.267561547,2963.01732,0.000989322
H2_remelt,199,1440,76.77,0.06,0.03,1.35,167406,1685.172188,70.78661787,1.19073E+11,71.61732813,17.65855739,13051831.25,-83889785.64,311.824649,0.049318288,-0.175878501,68.80640351,18.01385976,27162527.26,-175825363.8,324.4991435,-0.016980899,-0.240467732,2960.947905,0.001051299
H2_remelt,199,1440,76.77,0.06,0.03,1.38,171005,1680.887395,71.08758971,1.21018E+11,67.95568304,17.47445443,13055871.82,-83611745.99,305.3565576,0.038859127,-0.188425788,70.49413982,18.08690707,27972198.56,-181050652.1,327.1362074,-0.030006739,-0.278146208,2949.641926,0.000935607
H2_remelt,199,1440,76.77,0.06,0.03,1.41,165115,1678.468983,68.6655719,1.16502E+11,69.05194976,17.52547058,12680089.06,-81349968.71,307.142119,0.04159271,-0.157913122,72.84668113,18.04682371,26889145.97,-174056380.3,325.687846,-0.032012918,-0.24953515,2944.265586,0.000993205
H2_remelt,199,1440,76.77,0.06,0.03,1.44,174080,1684.772484,76.6568918,1.238E+11,74.86079137,17.46793372,13280732.68,-85075438.48,305.1287084,0.024204235,-0.171368242,70.78069799,18.07985582,28452790.84,-184255473.3,326.8811865,-0.0329021,-0.249137728,2966.432093,0.001137369
H2_remelt,199,1440,76.77,0.06,0.03,1.47,167424,1687.699268,74.84657546,1.19468E+11,67.4976181,17.63586457,13019979.16,-83667164.75,311.0237192,0.048688538,-0.17745728,71.6092106,18.08296015,27374272.56,-177204040.7,326.9934477,-0.027121899,-0.264324761,2957.559389,0.001003404
H2_remelt,199,1440,76.77,0.06,0.03,1.5,173021,1682.848039,73.13647304,1.22743E+11,69.19815745,17.58984887,13384781.57,-85917645.87,309.4027833,0.041732506,-0.206119721,70.13046352,18.11918446,28402976.32,-184193392,328.3048454,-0.017393587,-0.232469588,2937.289511,0.001063412
H2_remelt,199,1440,76.77,0.06,0.03,1.53,171189,1680.686395,71.97861443,1.21125E+11,65.79803301,17.55405095,13189230.1,-84611136.37,308.1447046,0.039151764,-0.192458714,74.50867082,18.16128214,28233058.02,-183053739.2,329.8321691,-0.034425229,-0.259235994,2924.146827,0.001121522
H2_remelt,199,1440,76.77,0.06,0.03,1.56,172940,1674.248507,69.70874568,1.21417E+11,71.32130293,17.50810577,13254548.37,-84892738.49,306.5337677,0.036144339,-0.20759948,66.74769686,18.06360208,28215708.28,-182639469.6,326.29372,-0.033661212,-0.267234721,2927.797389,0.001029223
H2_remelt,199,1440,76.77,0.06,0.03,1.59,172032,1687.966531,75.6806494,1.228E+11,69.8374185,17.54625685,13242464.03,-84933842.1,307.8711293,0.039620739,-0.196934202,69.05621806,18.07450829,28101364.37,-182073353.5,326.6878498,-0.026397351,-0.231638512,2970.221621,0.001174159
H2_remelt,199,1440,76.77,0.06,0.03,1.62,164352,1689.885182,74.27186434,1.17576E+11,69.63085963,17.62900818,12770989.95,-82041563.29,310.7819295,0.034678126,-0.182932086,70.28449108,18.05240249,26781370.64,-173330402.7,325.8892357,-0.022530207,-0.254743807,2972.6785,0.001192519
H2_remelt,199,1440,76.77,0.06,0.03,1.65,172544,1682.893049,73.35165479,1.22413E+11,71.20308997,17.59565584,13356847.78,-85758334.14,309.6071045,0.03459115,-0.177388958,72.06238453,18.12976317,28357609.38,-183925574.1,328.6883128,-0.02003318,-0.233664025,2934.546073,0.001228629
H2_remelt,199,1440,76.77,0.06,0.03,1.68,169844,1682.539043,71.73392597,1.20437E+11,69.21238321,17.53477738,13056970.48,-83721474.05,307.4684176,0.037836806,-0.192932673,74.36337104,18.12760936,27907247.13,-180843228.7,328.6102211,-0.036765904,-0.252089091,2940.056569,0.001118634
H2_remelt,199,1440,76.77,0.06,0.03,1.71,167001,1677.614564,69.39996989,1.17716E+11,68.55000781,17.58662859,12914395.72,-82888197.88,309.2895051,0.021159345,-0.18722376,74.45487051,18.11870329,27413526.5,-177757844.9,328.2874089,-0.031782417,-0.243390851,2918.969812,0.001161621
H2_remelt,199,1440,76.77,0.06,0.03,1.74,172288,1686.682714,76.50183647,1.22802E+11,67.51268198,17.5994567,13342833.18,-85668153.27,309.7408762,0.014660264,-0.173857538,75.79959389,18.0932906,28201782.07,-182710310.1,327.3671647,-0.033389048,-0.244266391,2955.901859,0.001149198
H2_remelt,199,1440,76.77,0.06,0.03,1.77,183870,1682.542959,78.87422424,1.3043E+11,68.20674149,17.47914632,14045483.43,-90042115.73,305.520556,0.043658289,-0.157341707,71.69324571,18.16202287,30326750.6,-196603398.3,329.8590746,-0.036460187,-0.266272483,2939.461395,0.000957167
H2_remelt,199,1440,76.77,0.06,0.03,1.8,171937,1682.502507,73.50578221,1.21926E+11,71.22899279,17.65265097,13396087.61,-86132744.57,311.6160863,0.016569355,-0.160348559,65.86246847,18.16804905,28377505.2,-184028375.9,330.0780062,-0.03391664,-0.251210513,2918.737849,0.001151538
H2_remelt,199,1440,76.77,0.06,0.03,1.83,172851,1681.575367,73.18966619,1.22439E+11,72.577039,17.48226274,13208798.28,-84628594.36,305.6295106,0.025843999,-0.172786733,75.3191792,18.13316065,28418851.79,-184184129.8,328.8115153,-0.022876124,-0.250060539,2941.286866,0.00122644
H2_remelt,199,1440,76.77,0.06,0.03,1.86,172904,1675.811695,70.99116629,1.21625E+11,69.70690299,17.57875092,13358986.15,-85848463.59,309.0124839,0.023571415,-0.149048436,68.00493424,18.1706938,28545260.95,-185140231.8,330.1741131,-0.025274521,-0.24652636,2902.460666,0.001353305
H2_remelt,199,1440,76.77,0.06,0.03,1.89,169984,1688.170548,76.12284344,1.21371E+11,75.36215255,17.55863375,13103313.7,-84145900.64,308.3056192,0.038759177,-0.161119192,72.54337655,18.14361016,27979562.5,-181399116.3,329.1905895,-0.026151393,-0.247950038,2954.289782,0.001094182
H2_remelt,199,1440,76.77,0.06,0.03,1.92,168944,1686.817131,74.66252399,1.20426E+11,80.80746866,17.61777027,13111010.24,-84228311.44,310.3858291,0.025943512,-0.171927799,70.66441693,18.15601148,27846402.6,-180455024.5,329.6407529,-0.029739082,-0.262981392,2940.273298,0.001100917
H2_remelt,199,1440,76.77,0.06,0.03,1.95,173056,1682.193497,73.09181134,1.22673E+11,66.93405388,17.57290237,13362050.65,-85748042.16,308.8068977,0.038478161,-0.188874931,73.29292622,18.16288768,28545780.9,-185179240.1,329.8904888,-0.019570081,-0.236072582,2927.202128,0.001248108
H2_remelt,199,1440,76.77,0.06,0.03,1.98,166004,1683.749853,70.43146111,1.17876E+11,68.50545293,17.5426464,12773249.22,-81870860.03,307.7444426,0.020615836,-0.201138819,75.10279383,18.13414255,27295984.02,-176936284.6,328.847126,-0.032732898,-0.253242828,2941.807413,0.001011987
H2_remelt,199,1440,76.77,0.06,0.03,2.01,169453,1678.641492,72.24634379,1.19607E+11,81.55424892,17.5906138,13109918.97,-84202400.32,309.4296938,0.043505577,-0.16380575,72.04055963,18.1159762,27807622.7,-180282063.5,328.1885937,-0.030969311,-0.244101432,2923.129429,0.001085802
H2_remelt,199,1440,76.77,0.06,0.03,2.04,173373,1687.357334,75.79699918,1.23668E+11,72.41822208,17.5015646,13277699.42,-85127774.04,306.3047636,0.036951932,-0.167309152,72.59242847,18.11004328,28432094.23,-184208010.1,327.9736677,-0.026743316,-0.257640355,2964.972095,0.001038182
H2_remelt,199,1440,76.77,0.06,0.03,2.07,165874,1688.307812,74.59052334,1.18445E+11,71.98313165,17.4824548,12675761.65,-81335125.41,305.6362257,0.037809459,-0.128109516,76.50793792,18.15496663,27337276.64,-177184496.2,329.6028133,-0.02358903,-0.264610788,2960.152379,0.00097661
H2_remelt,199,1440,76.77,0.06,0.03,2.1,172032,1683.536938,73.24297587,1.22142E+11,71.62597012,17.61659009,13348981.74,-85859964.08,310.3442462,0.020020409,-0.129165777,71.9401862,18.12851273,28269540.05,-183218665.4,328.6429737,-0.024567127,-0.25202239,2934.80739,0.001139283
H2_remelt,199,1440,76.77,0.06,0.03,2.13,180575,1679.068664,73.21681835,1.27529E+11,68.07507172,17.58264293,13957793.59,-89506873.4,309.1493324,0.018685411,-0.2159214,72.89581679,18.19299213,29885021.25,-193847017.6,330.9849628,-0.030014368,-0.265998637,2908.785017,0.001030003
H2_remelt,199,1440,76.77,0.06,0.03,2.16,171008,1681.42973,72.73598467,1.21109E+11,69.41396267,17.38159238,12917758.31,-82661522.07,302.1197538,0.027124252,-0.171576805,75.07051198,18.14050465,28138465.56,-182478360.4,329.077909,-0.031292885,-0.242990539,2949.834148,0.001005766
H2_remelt,199,1440,76.77,0.06,0.03,2.19,174007,1686.924157,76.7671836,1.24065E+11,68.94107675,17.62187101,13510264.71,-86847092.26,310.5303377,0.025445997,-0.168688386,74.65164598,18.13188034,28604889.9,-185410255.8,328.7650846,-0.031511526,-0.257796375,2945.847805,0.001045893
H2_remelt,199,1440,76.77,0.06,0.03,2.22,171520,1685.857609,75.1736543,1.22126E+11,70.9293803,17.52427893,13170120.87,-84452019.75,307.1003521,0.035612161,-0.184037172,68.16131475,18.17502397,28330295.13,-183633477.7,330.3314964,-0.023112768,-0.274961971,2942.777392,0.000851183
H2_remelt,199,1440,76.77,0.06,0.03,2.25,172795,1683.053611,74.07034689,1.2262E+11,76.83388211,17.48734619,13212156.25,-84628673.25,305.8072767,0.036001591,-0.192810719,76.95514529,18.12923983,28397359.41,-184126603.2,328.6693367,-0.034074118,-0.238483821,2946.914534,0.001053229
H2_remelt,199,1440,76.77,0.06,0.03,2.28,163479,1684.315166,71.62170946,1.16169E+11,68.46893053,17.50982007,12532059.28,-80313688.32,306.5937988,0.040820098,-0.212583155,75.35516728,18.08579915,26737823.55,-173264169.2,327.096131,-0.032574866,-0.237435526,2958.213086,0.001113245
H2_remelt,199,1440,76.77,0.06,0.03,2.31,171939,1684.902214,74.21737446,1.22281E+11,68.02076794,17.54601404,13235014.43,-84816091.18,307.8626088,0.046433567,-0.222887379,70.45576957,18.15265468,28329819.61,-183691587.4,329.518872,-0.021560981,-0.256550926,2941.931982,0.000953788
H2_remelt,199,1440,76.77,0.06,0.03,2.34,168692,1689.590308,76.01464609,1.2065E+11,76.03257184,17.50676174,12927014.68,-82860469.05,306.4867067,0.038238165,-0.180029147,68.70282315,18.13244082,27732754.33,-179763255.3,328.7854102,-0.037921797,-0.250196749,2967.304129,0.00105514
H2_remelt,199,1440,76.77,0.06,0.03,2.37,169472,1686.002245,74.8683311,1.20687E+11,73.98490994,17.56062711,13067767.82,-83877671.02,308.3756246,0.034827617,-0.169692448,80.70923797,18.11292877,27801018.5,-180164391.8,328.0781888,-0.026586961,-0.242718456,2953.039812,0.001227298
H2_remelt,199,1440,76.77,0.06,0.03,2.4,173467,1682.967308,73.74105035,1.23082E+11,69.51125367,17.48506213,13260042.4,-84977164.9,305.7273978,0.02594196,-0.186894229,71.77955408,18.14399512,28554338.77,-185184524.8,329.204559,-0.027561494,-0.244690298,2943.527625,0.001083736
H2_remelt,199,1440,76.77,0.06,0.03,2.43,175472,1676.702174,69.18010615,1.23551E+11,72.74770053,17.56744402,13539871.83,-86894908.02,308.6150895,0.02594086,-0.179800578,68.6239657,18.15608596,28922609.6,-187569747.7,329.6434572,-0.035472296,-0.248317404,2909.661801,0.001014372
H2_remelt,199,1440,76.77,0.06,0.03,2.46,172496,1686.840265,75.03682229,1.22963E+11,70.30141084,17.57368975,13319742.88,-85562679.06,308.8345713,0.032718203,-0.146309412,70.62011733,18.15553715,28430466.44,-184371676.7,329.6235291,-0.030883049,-0.248138368,2945.2162,0.001182595
H2_remelt,199,1440,76.77,0.06,0.03,2.49,166400,1689.758129,76.54012038,1.19038E+11,74.51872022,17.51864052,12768697.08,-81887048.35,306.9027658,0.01527054,-0.177427,70.71690608,18.2256557,27637966.58,-179426383.9,332.1745259,-0.020142537,-0.253799996,2945.993492,0.001057654
H2_remelt,199,1440,76.77,0.06,0.03,2.52,172477,1685.653747,75.67575147,1.22781E+11,77.3986218,17.61803927,13385673.03,-86031494.12,310.3953077,0.036440169,-0.141917334,73.20701986,18.10976263,28284473.48,-183259546.8,327.9635025,-0.028948088,-0.258288071,2946.491401,0.000881241
H2_remelt,199,1440,76.77,0.06,0.03,2.55,171538,1682.541744,72.51906802,1.21642E+11,66.75954217,17.67651416,13401143.64,-86146898.81,312.4591528,0.051990696,-0.184744057,71.76445509,18.1471388,28246323.34,-183243280.1,329.3186468,-0.02270847,-0.229043672,2920.754528,0.00117754
H2_remelt,199,1440,76.77,0.06,0.03,2.58,165678,1679.546682,68.50099576,1.17046E+11,70.63238861,17.74950354,13050587.59,-84027071.85,315.0448758,0.060201207,-0.180739818,68.16414595,18.07016693,27050475.55,-175320532.6,326.5309329,-0.019497415,-0.223964677,2918.785175,0.001315758
H2_remelt,199,1440,76.77,0.06,0.03,2.61,171352,1688.598411,75.74735682,1.22407E+11,68.64855657,17.57207302,13229028.73,-84887892.79,308.7777501,0.016491444,-0.186154354,63.47257104,18.10283439,28078089.65,-181908742.6,327.7126131,-0.030621924,-0.263620883,2963.335055,0.000992075
H2_remelt,199,1440,76.77,0.06,0.03,2.64,178501,1686.692772,77.39372012,1.27237E+11,74.18178953,17.62694735,13866954.85,-89147537.93,310.7092728,0.037199663,-0.156625442,68.11681105,18.13454828,29352257.34,-190303203.7,328.8618414,-0.0369946,-0.252596205,2943.983834,0.001030766
H2_remelt,199,1440,76.77,0.06,0.03,2.67,171008,1686.442812,74.2036669,1.2184E+11,74.46068806,17.64541923,13312867.83,-85521876.52,311.3608198,0.035351594,-0.201024649,69.79648471,18.14182615,28142566.88,-182511172.9,329.1258562,-0.034496603,-0.237100218,2939.06354,0.001017461
H2_remelt,199,1440,76.77,0.06,0.03,2.7,173975,1683.185174,74.26720261,1.23477E+11,72.61212498,17.5696502,13427922.33,-86244916.27,308.6926083,0.031989257,-0.153694678,72.14942796,18.11805598,28556025.15,-185057717,328.2639525,-0.021928476,-0.246888453,2941.064013,0.00103459
H2_remelt,199,1440,76.77,0.06,0.03,2.73,171352,1675.023941,69.05738009,1.20409E+11,75.70505106,17.47026599,13076226.25,-83731576.34,305.2101936,0.03722116,-0.194858697,73.9631124,18.20595412,28398892.39,-184263035.3,331.4567654,-0.022255376,-0.254937655,2903.165724,0.001237176
H2_remelt,199,1440,76.77,0.06,0.03,2.76,171994,1689.432047,76.24819916,1.22988E+11,73.06740963,17.57218057,13278597.57,-85204572.31,308.78153,0.018980217,-0.187884531,71.20747026,18.16604982,28380554.1,-184108874.2,330.0053662,-0.039630468,-0.257457873,2952.25264,0.00094186
H2_remelt,199,1440,76.77,0.06,0.03,2.79,164791,1691.537467,75.07243094,1.18126E+11,67.709397,17.65533922,12843445.55,-82496524.91,311.7110029,0.0458719,-0.211157925,70.06203013,18.16089284,27176889.23,-176268417.5,329.8180288,-0.024946887,-0.245516365,2951.657405,0.001286423
H2_remelt,199,1440,76.77,0.06,0.03,2.82,172386,1686.029439,74.49622113,1.22762E+11,67.85028599,17.51018044,13215049.27,-84708548.1,306.6064191,0.017739342,-0.181140233,72.53993113,18.14189459,28369698.91,-183961144.4,329.1283394,-0.027064648,-0.240705676,2952.096893,0.001044132
