Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H8_remelt,199,960,115.16,0.06,0.03,0.51,228656,1736.55004,89.10054934,1.73E+11,73.94186317,17.49103369,17490928.09,-112047469.9,305.9362594,0.032356109,-0.190770109,68.9481109,17.82945337,36344613.94,-234275269.1,317.8894076,-0.028669464,-0.257777903,3210.760673,0.000979612
H8_remelt,199,960,115.16,0.06,0.03,0.54,231424,1720.567935,85.27094775,1.72E+11,72.57374627,17.39704286,17512147.25,-112017522.2,302.6571004,0.032808962,-0.182602402,75.03851034,17.85511143,36890597.46,-237913616.2,318.8050043,-0.02314937,-0.250258205,3156.270146,0.00108024
H8_remelt,199,960,115.16,0.06,0.03,0.57,227778,1753.435043,97.60971456,1.76E+11,71.0847988,17.4723813,17385887.28,-111369605.5,305.2841084,0.031932741,-0.188318224,69.9180209,17.85905387,36325395.57,-234349682.1,318.9458051,-0.022831854,-0.242193193,3269.96943,0.00106241
H8_remelt,199,960,115.16,0.06,0.03,0.6,223129,1748.288149,94.50404085,1.71E+11,70.58564533,17.39823896,16886664.82,-108027911.4,302.6987189,0.029597346,-0.18419593,69.61814669,17.86760895,35618289.28,-229776813.7,319.2514497,-0.019940446,-0.248901458,3257.061009,0.001102467
H8_remelt,199,960,115.16,0.06,0.03,0.63,230789,1740.515678,93.07166397,1.75E+11,72.70453254,17.47734501,17625519.77,-112929699.8,305.4575884,0.036790198,-0.171343225,68.7449345,17.82532266,36666817.52,-236453461.2,317.742128,-0.029505847,-0.238016509,3228.852964,0.001256521
H8_remelt,199,960,115.16,0.06,0.03,0.66,224256,1742.032199,89.43929667,1.71E+11,69.85846965,17.54574542,17261021.44,-110611862.2,307.8531825,0.026559704,-0.215550654,70.51153103,17.86961505,35806066.69,-230889785,319.3231419,-0.020638078,-0.257512503,3214.794378,0.001132604
H8_remelt,199,960,115.16,0.06,0.03,0.69,227796,1742.944178,92.53336832,1.74E+11,70.57026071,17.46938506,17381235.06,-111312585.7,305.1794145,0.033020017,-0.176448342,75.85401688,17.85920051,36328861.64,-234281220.6,318.9510429,-0.019646899,-0.247021036,3230.409829,0.001255476
H8_remelt,199,960,115.16,0.06,0.03,0.72,229376,1756.363759,98.50401312,1.77E+11,76.69332464,17.49667135,17556457.69,-112376490.1,306.1335083,0.041939088,-0.221545996,68.7172213,17.88863678,36701642.93,-236898774.6,320.003326,-0.024420467,-0.241790641,3270.800782,0.00113348
H8_remelt,199,960,115.16,0.06,0.03,0.75,222022,1751.234569,95.42340783,1.71E+11,72.93405218,17.52574863,17050247.24,-109339776.1,307.1518649,0.024297446,-0.177043021,70.33536826,17.89034121,35531747.49,-229351456,320.0643085,-0.030899672,-0.238176519,3247.209849,0.001279118
H8_remelt,199,960,115.16,0.06,0.03,0.78,230311,1741.139353,92.41572986,1.75E+11,69.535058,17.46276622,17559884.04,-112356832.3,304.9482041,0.034386401,-0.202569418,73.61292215,17.89726755,36886859.8,-238081794.2,320.3121858,-0.016047078,-0.255902446,3215.223978,0.001111507
H8_remelt,199,960,115.16,0.06,0.03,0.81,229310,1743.954246,91.84588122,1.75E+11,74.52375565,17.51347505,17584987.4,-112683657.7,306.7218082,0.022780824,-0.180346807,70.66967198,17.87825949,36648385.36,-236376384.7,319.6321623,-0.026220042,-0.257951338,3224.063289,0.001090199
H8_remelt,199,960,115.16,0.06,0.03,0.84,230400,1747.712165,92.82300023,1.76E+11,73.24725119,17.47549248,17592171.22,-112550464,305.3928375,0.023526704,-0.211693673,68.70597946,17.8951109,36892090.13,-238199770.1,320.234994,-0.020456612,-0.243216089,3238.56235,0.001302049
H8_remelt,199,960,115.16,0.06,0.03,0.87,230417,1756.647738,101.4514092,1.78E+11,71.53021505,17.52212313,17687558.13,-113421320,307.024799,0.020290604,-0.1617656,72.23281925,17.92137093,37003449.1,-238981964.4,321.1755361,-0.028774302,-0.243086442,3261.293674,0.001084956
H8_remelt,199,960,115.16,0.06,0.03,0.9,229708,1749.490042,98.27314619,1.76E+11,69.80606958,17.50679735,17602260.81,-112819203.7,306.4879536,0.034754695,-0.185183026,74.62930258,17.90834277,36835698.51,-237862449,320.7087407,-0.023181001,-0.241415657,3239.240878,0.001192788
H8_remelt,199,960,115.16,0.06,0.03,0.93,230453,1744.711988,92.8873504,1.76E+11,68.89139024,17.45602439,17556941.42,-112559513.4,304.7127875,0.010144176,-0.140321533,66.83986038,18.00180812,37342027.59,-241415919.4,324.0650957,-0.013236872,-0.25824794,3203.839245,0.001076109
H8_remelt,199,960,115.16,0.06,0.03,0.96,223115,1744.822042,90.0232729,1.70E+11,73.15268516,17.48016047,17045146.94,-109237415.3,305.5560101,0.051022112,-0.170714945,76.4699809,17.9948209,36125033.56,-233612640.4,323.813579,-0.03825656,-0.252066835,3202.567921,0.001012899
H8_remelt,199,960,115.16,0.06,0.03,0.99,235446,1751.975446,100.452853,1.81E+11,68.49961206,17.56316732,18158101.3,-116520962.6,308.4648463,0.037583735,-0.182147673,84.09875112,18.02575633,38252554.54,-247529133.1,324.9278912,-0.024739523,-0.238311126,3213.548197,0.001248662
H8_remelt,199,960,115.16,0.06,0.03,1.02,225689,1758.556963,100.2945873,1.75E+11,71.00183972,17.52783257,17335833.52,-111240266.5,307.2249145,0.039326576,-0.168868192,68.82647524,18.05121391,36771105.96,-238070123.9,325.8463235,-0.027685456,-0.24281081,3235.617714,0.001063377
H8_remelt,199,960,115.16,0.06,0.03,1.05,230848,1749.878004,97.50848808,1.77E+11,75.38676421,17.53020349,17736904.68,-113719540.2,307.3080345,0.045175801,-0.187173479,72.31392207,18.0159096,37464498.09,-242338933.2,324.5729988,-0.030502345,-0.255110965,3211.556732,0.001056945
H8_remelt,199,960,115.16,0.06,0.03,1.08,230847,1745.912353,95.02479072,1.76E+11,73.18800067,17.48983625,17655345.9,-113210635.6,305.894372,0.03144351,-0.160094868,72.83417173,18.04704868,37594114.7,-243258996.6,325.695966,-0.022987104,-0.258718937,3193.781428,0.000978974
H8_remelt,199,960,115.16,0.06,0.03,1.11,222130,1743.721367,88.22034027,1.69E+11,76.89129729,17.46558987,16941386.15,-108460161.1,305.0468294,0.044940004,-0.199250839,74.37193303,18.08168142,36313373.97,-235112117.3,326.9472029,-0.022224297,-0.255404032,3178.984353,0.001125437
H8_remelt,199,960,115.16,0.06,0.03,1.14,229888,1757.636288,100.5870515,1.78E+11,78.62994706,17.4896144,17581935.94,-112604404.5,305.8866118,0.045947615,-0.185601954,70.55348906,18.07203863,37541527.97,-243045524.9,326.5985801,-0.026796659,-0.254884947,3231.734329,0.001000461
H8_remelt,199,960,115.16,0.06,0.03,1.17,230224,1757.411949,100.8169949,1.78E+11,75.14501261,17.52726099,17683020.6,-113557848.1,307.2048779,0.036317114,-0.12834797,69.26579103,18.08190527,37637478.73,-243697279,326.9552982,-0.028533454,-0.260757048,3224.157735,0.001007688
H8_remelt,199,960,115.16,0.06,0.03,1.2,230720,1748.968696,96.32480278,1.77E+11,71.52752596,17.54916385,17765431.47,-114162177.6,307.9731517,0.044507298,-0.132121894,75.87455212,18.02133721,37466279.78,-242275756,324.7685947,-0.019555437,-0.261658831,3204.452306,0.001144214
H8_remelt,199,960,115.16,0.06,0.03,1.23,230045,1744.795221,92.92344882,1.76E+11,72.52299937,17.59071247,17797545.63,-114311324,309.4331654,0.017799557,-0.160345937,69.38591768,18.07295358,37571197.68,-243372518.6,326.6316512,-0.025274756,-0.242127993,3171.341476,0.001069323
H8_remelt,199,960,115.16,0.06,0.03,1.26,221110,1743.545895,87.27208111,1.68E+11,67.76387966,17.56952149,17064895.63,-109534859.5,308.6880853,0.050114716,-0.190627068,78.19811733,18.04645639,36005936.97,-232976075.7,325.6745884,-0.032659216,-0.250158206,3174.543999,0.001212034
H8_remelt,199,960,115.16,0.06,0.03,1.29,228245,1761.325027,100.2641277,1.78E+11,69.41928177,17.54528008,17567112.17,-112726666.2,307.836853,0.020500673,-0.179689334,70.34170187,18.04635433,37167565.03,-240532423.8,325.6709047,-0.025044262,-0.249704607,3244.882234,0.001033945
H8_remelt,199,960,115.16,0.06,0.03,1.32,231424,1755.232262,102.8463992,1.79E+11,72.8971831,17.49531633,17710540.69,-113504530.6,306.0860936,0.020240509,-0.179028761,71.69021934,18.1072335,37939714.56,-245739014.3,327.8719051,-0.028989852,-0.250433981,3214.226373,0.001158018
H8_remelt,199,960,115.16,0.06,0.03,1.35,224609,1748.827422,93.77390452,1.72E+11,74.9738713,17.56821355,17332584.73,-111296115.6,308.6421274,0.022408917,-0.158037169,69.95550398,18.06206045,36639141.24,-237116647.1,326.2380279,-0.017452108,-0.253422131,3191.379119,0.001202052
H8_remelt,199,960,115.16,0.06,0.03,1.38,227328,1745.5993,93.40742447,1.74E+11,76.22080857,17.52137552,17448887.27,-111835891.3,306.9986002,0.026686497,-0.184407366,75.23661555,18.06597357,37098608.46,-240231866.6,326.3794012,-0.028143647,-0.251159589,3184.103718,0.001064513
H8_remelt,199,960,115.16,0.06,0.03,1.41,223232,1736.361402,87.28976371,1.69E+11,71.86102618,17.51570148,17123623.89,-109840310.4,306.7997982,0.041629483,-0.17314971,77.65576781,18.07117316,36451133.14,-236127450.5,326.5672994,-0.031748794,-0.238442014,3148.847187,0.001164676
H8_remelt,199,960,115.16,0.06,0.03,1.44,230828,1760.683702,102.7950015,1.80E+11,68.80797021,17.47184282,17617484.75,-112844660,305.2652916,0.045367802,-0.188557464,67.15350466,18.13644714,37964219.08,-245986028.8,328.9307149,-0.030365154,-0.264326485,3229.793785,0.001135015
H8_remelt,199,960,115.16,0.06,0.03,1.47,224123,1757.59351,100.428789,1.74E+11,67.5555824,17.55863005,17276211.65,-110784462.4,308.3054894,0.036176545,-0.200994953,73.35439148,18.09007739,36673406.95,-237625712.1,327.2509001,-0.02270834,-0.238491929,3219.076356,0.001311739
H8_remelt,199,960,115.16,0.06,0.03,1.5,230823,1748.49701,96.76374488,1.77E+11,73.99860447,17.54246133,17759931.08,-113939447,307.7379496,0.026848269,-0.172797876,71.80072794,18.12735102,37925545.63,-245737629.2,328.600855,-0.041334059,-0.256419139,3178.150796,0.001031062
H8_remelt,199,960,115.16,0.06,0.03,1.53,229308,1745.382604,93.74347848,1.75E+11,86.19151858,17.59805601,17755368.59,-114136517.6,309.6915754,0.013340496,-0.136950019,72.65100635,18.09436602,37539399.84,-243176441.1,327.4060815,-0.028921747,-0.247150386,3167.709457,0.001125095
H8_remelt,199,960,115.16,0.06,0.03,1.56,230016,1740.266433,90.53066812,1.75E+11,74.79187467,17.49627771,17604650.96,-112779718.8,306.1197338,0.048921816,-0.1776067,72.5710046,18.05525996,37492716.9,-242601010.5,325.9924122,-0.040343548,-0.268636604,3169.64155,0.000947735
H8_remelt,199,960,115.16,0.06,0.03,1.59,228755,1763.431223,100.1574369,1.78E+11,75.13682226,17.64642698,17810043.89,-114493139.6,311.3963853,0.041399754,-0.169685142,75.04173593,18.13553604,37619710.36,-243850889.9,328.8976676,-0.030593849,-0.256957621,3219.017228,0.001022897
H8_remelt,199,960,115.16,0.06,0.03,1.62,222110,1757.484487,99.14329975,1.72E+11,75.57878459,17.59144688,17184902.8,-110245336.2,309.4590032,0.028683165,-0.203364786,73.7008374,18.12582008,36487618.68,-236638278.8,328.5453536,-0.027427032,-0.232520249,3205.931113,0.001197572
H8_remelt,199,960,115.16,0.06,0.03,1.65,228258,1749.420696,96.38272714,1.75E+11,76.30858641,17.58854233,17654695.45,-113400385.4,309.3568213,0.033465526,-0.163093318,69.38337858,18.09050458,37351591.67,-241901652.1,327.2663558,-0.02995247,-0.251211062,3184.877213,0.001139032
H8_remelt,199,960,115.16,0.06,0.03,1.68,224293,1750.05606,93.25948311,1.72E+11,69.36685575,17.55545395,17283228.85,-110913127.8,308.1939633,0.042256548,-0.169852367,75.69017027,18.15720612,36974082.62,-239677118.6,329.6841342,-0.028135714,-0.264136152,3174.458936,0.001078912
H8_remelt,199,960,115.16,0.06,0.03,1.71,225128,1747.376675,92.09826344,1.72E+11,73.95315208,17.52562742,17288442.06,-110843434.3,307.1476163,0.053787487,-0.184397007,71.96762696,18.14267692,37052187.38,-240171477.1,329.1567257,-0.033887976,-0.256490327,3171.475031,0.00111045
H8_remelt,199,960,115.16,0.06,0.03,1.74,228156,1764.234499,102.5451864,1.78E+11,72.2680164,17.56352609,17596808.7,-112954779.7,308.4774489,0.036549814,-0.166178514,71.45806489,18.13835919,37532659.28,-243340703.7,329.000074,-0.032436996,-0.248506759,3231.495541,0.001297324
H8_remelt,199,960,115.16,0.06,0.03,1.77,240709,1760.026582,108.025758,1.87E+11,73.6023735,17.54896494,18534023.02,-118940447.9,307.9661704,0.023815328,-0.172766247,71.41456439,18.16828274,39728552.69,-257708749.8,330.0864977,-0.043409206,-0.25158938,3211.799166,0.001113345
H8_remelt,199,960,115.16,0.06,0.03,1.8,228768,1749.962686,97.46276096,1.76E+11,72.62957637,17.5889133,17695143.59,-113613388.2,309.3698711,0.018434707,-0.187416154,75.15129251,18.12587037,37581539.28,-243544444.8,328.5471766,-0.022377274,-0.249412033,3178.585386,0.001066555
H8_remelt,199,960,115.16,0.06,0.03,1.83,230845,1749.228662,97.01903054,1.77E+11,68.4526388,17.51115054,17698158.1,-113428112.6,306.6403933,0.017646499,-0.203311639,84.52361794,18.13177507,37947608.93,-246034269.4,328.7612673,-0.016273743,-0.23709253,3183.399957,0.001299534
H8_remelt,199,960,115.16,0.06,0.03,1.86,229376,1754.157778,97.33657014,1.77E+11,67.77261501,17.61308779,17790934.25,-114306782.7,310.2208614,0.037713991,-0.166237182,70.30495067,18.16140842,37829319.13,-245466622.8,329.8367559,-0.028963196,-0.235334743,3182.477541,0.001124761
H8_remelt,199,960,115.16,0.06,0.03,1.89,228271,1762.365589,103.329538,1.78E+11,69.9545098,17.59199532,17662870.5,-113500711.8,309.4782993,0.031633469,-0.158984941,70.98318018,18.11787135,37466990.34,-242842664.3,328.2572621,-0.030550917,-0.248555582,3226.459294,0.001033827
H8_remelt,199,960,115.16,0.06,0.03,1.92,223770,1756.33644,98.91335323,1.73E+11,71.15141067,17.49755807,17129375.58,-109838688.9,306.1645385,0.03001393,-0.157346366,83.86019773,18.16738251,36929130.61,-239494245.3,330.0537873,-0.025376161,-0.248883147,3202.605659,0.001152939
H8_remelt,199,960,115.16,0.06,0.03,1.95,229888,1748.41388,96.08375106,1.76E+11,67.96895334,17.50270944,17607783.41,-112902105.2,306.3448378,0.039252687,-0.180167176,71.66854661,18.15425887,37884092.97,-245721827.3,329.5771152,-0.029951745,-0.241258218,3175.870457,0.001070058
H8_remelt,199,960,115.16,0.06,0.03,1.98,222648,1752.285871,92.8240767,1.71E+11,68.89986374,17.42449808,16901326.22,-108067966.6,303.6131332,0.020432071,-0.207978746,71.57106137,18.16563755,36736855.54,-238267792.4,329.9903878,-0.032783895,-0.250849207,3195.587235,0.001059941
H8_remelt,199,960,115.16,0.06,0.03,2.01,226266,1758.449558,95.34159313,1.75E+11,67.53649888,17.55291001,17429802.45,-111828865.1,308.1046498,0.022398742,-0.179560436,68.18617336,18.15141419,37275374.94,-241624085,329.4738372,-0.02529412,-0.257096725,3207.008297,0.00106067
H8_remelt,199,960,115.16,0.06,0.03,2.04,228352,1762.416681,102.9587618,1.78E+11,78.04164224,17.56872455,17622332.2,-113220566,308.6600824,0.037722948,-0.128782128,68.17898222,18.16031777,37655989.41,-244161494.7,329.7971415,-0.025232706,-0.255796946,3219.028613,0.00110353
H8_remelt,199,960,115.16,0.06,0.03,2.07,224313,1756.017207,98.70639094,1.73E+11,69.08858825,17.58663209,17345910.8,-111466629.5,309.2896282,0.046650574,-0.153172222,74.6191021,18.1744641,37047701.61,-240189941.6,330.3111452,-0.031438425,-0.264347862,3189.414069,0.001007489
H8_remelt,199,960,115.16,0.06,0.03,2.1,228647,1751.687717,97.30445672,1.76E+11,69.21238641,17.53629521,17580090.52,-112754029.9,307.5216496,0.042362419,-0.171296976,77.35573695,18.12778047,37569739.47,-243518957.2,328.6164249,-0.030968934,-0.247800093,3190.45503,0.001084608
H8_remelt,199,960,115.16,0.06,0.03,2.13,238289,1753.646755,100.4179347,1.84E+11,72.69792081,17.65115216,18562206.01,-119268166.2,311.5631724,0.016610314,-0.192711936,72.6457375,18.14839076,39243089.44,-254373105.7,329.3640871,-0.029695071,-0.254328013,3179.925527,0.001166616
H8_remelt,199,960,115.16,0.06,0.03,2.16,230377,1762.078992,102.0950742,1.79E+11,70.67854941,17.48617888,17611850.84,-112908540.6,305.7664517,0.006897072,-0.173894042,70.03711546,18.13443492,37881890.36,-245583233.1,328.8577299,-0.022575165,-0.245883658,3233.532243,0.001189319
H8_remelt,199,960,115.16,0.06,0.03,2.19,228795,1763.160381,104.8721911,1.78E+11,79.10820154,17.59798737,17715460.73,-113779428.1,309.6891596,0.033792964,-0.162772143,67.81664527,18.21028962,37937272.54,-246381726.5,331.6146479,-0.034630724,-0.237556477,3206.692272,0.001267471
H8_remelt,199,960,115.16,0.06,0.03,2.22,227191,1753.306716,98.65587025,1.75E+11,69.92178391,17.63182506,17658990.94,-113468346,310.881255,0.017009618,-0.18801975,79.84216939,18.1769698,37533457.95,-243500333.4,330.402231,-0.025063921,-0.244920651,3173.805193,0.00112677
H8_remelt,199,960,115.16,0.06,0.03,2.25,228352,1751.811241,96.97289345,1.76E+11,74.9440645,17.51677671,17518320.68,-112264937.7,306.8374661,0.05431034,-0.189381668,79.46911819,18.16278921,37666158.81,-244160918.1,329.8869119,-0.034116266,-0.256817918,3184.70558,0.000945883
H8_remelt,199,960,115.16,0.06,0.03,2.28,220434,1751.434373,91.36437639,1.70E+11,73.77228172,17.54042819,16956742.38,-108808438.5,307.666621,0.049456965,-0.173478527,71.76310172,18.17266002,36399667.34,-236190654.9,330.245572,-0.026484576,-0.248586497,3177.133053,0.001034295
H8_remelt,199,960,115.16,0.06,0.03,2.31,230400,1765.416044,102.5426183,1.80E+11,75.52342866,17.60076021,17845393.24,-114594997.8,309.7867599,0.040409704,-0.167891146,77.41442074,18.18218646,38085402.71,-247059454.9,330.5919043,-0.02673066,-0.248431669,3220.817077,0.001249967
H8_remelt,199,960,115.16,0.06,0.03,2.34,225801,1762.264567,102.8322344,1.76E+11,76.69701243,17.55696702,17402097.9,-111618061,308.2470909,0.052860816,-0.189645626,74.76551284,18.18295559,37328455.33,-242034042.4,330.6198739,-0.027450383,-0.266491675,3214.334355,0.001080564
H8_remelt,199,960,115.16,0.06,0.03,2.37,226816,1754.854851,98.27778774,1.75E+11,77.97918086,17.5695818,17505680.33,-112354756.7,308.6902047,0.017460132,-0.162832511,68.9480101,18.14660977,37346271.29,-242041051,329.2994462,-0.034312962,-0.259197237,3193.760064,0.001111003
H8_remelt,199,960,115.16,0.06,0.03,2.4,228352,1750.153508,95.68691691,1.75E+11,68.91664316,17.57780657,17640558.82,-113192295.6,308.979284,0.03406022,-0.190608857,69.75017394,18.15054483,37615445.24,-243861178.3,329.4422775,-0.02598351,-0.257089697,3174.328913,0.000998432
H8_remelt,199,960,115.16,0.06,0.03,2.43,231307,1747.257216,93.64340121,1.77E+11,74.64486463,17.5464436,17805210.31,-114169887.1,307.8776831,0.03398748,-0.182754103,69.83942617,18.13903556,38054036.81,-246522251.6,329.0246109,-0.02608266,-0.271207169,3169.804563,0.001002966
H8_remelt,199,960,115.16,0.06,0.03,2.46,228787,1767.802958,102.919602,1.79E+11,69.31072853,17.63371026,17786914.16,-114291696,310.9477376,0.028395724,-0.181422405,67.55900799,18.13566462,37625506.23,-243780144.6,328.9023314,-0.038766495,-0.269097055,3236.989819,0.001127652
H8_remelt,199,960,115.16,0.06,0.03,2.49,224256,1762.341357,100.7888266,1.75E+11,72.19389091,17.49242994,17156492.86,-109965615,305.9851052,0.009043722,-0.172834844,69.6950918,18.20407278,37158998.01,-241230155.1,331.388266,-0.026269632,-0.251023727,3216.601866,0.001088013
H8_remelt,199,960,115.16,0.06,0.03,2.52,229798,1755.421542,99.72259792,1.78E+11,72.41070246,17.58294502,17762476.27,-114111648.8,309.1599557,0.021030957,-0.160443905,70.3635623,18.19624013,38044786.68,-246812765,331.1031549,-0.035126232,-0.261619319,3182.670565,0.001087884
H8_remelt,199,960,115.16,0.06,0.03,2.55,228352,1751.897901,96.16755412,1.76E+11,78.9885649,17.56007334,17604979.83,-113066629.5,308.3561758,0.0255139,-0.153291926,69.72997039,18.18021193,37738600.46,-244733477.4,330.5201057,-0.033921332,-0.263953968,3175.703012,0.001208629
H8_remelt,199,960,115.16,0.06,0.03,2.58,223232,1748.349587,90.71689579,1.71E+11,78.65648425,17.54311116,17177073.95,-110157570.3,307.7607492,0.030784599,-0.195773227,69.48410406,18.11757227,36638553.65,-237349330.1,328.246425,-0.034817238,-0.254578542,3178.711978,0.001155717
H8_remelt,199,960,115.16,0.06,0.03,2.61,228352,1769.347124,104.3779806,1.79E+11,69.65830874,17.53758368,17559935.03,-112614482.7,307.5668413,0.024287914,-0.187829597,81.68367216,18.15860452,37648891.97,-244304611.4,329.734918,-0.03468271,-0.238266876,3248.696925,0.000972158
H8_remelt,199,960,115.16,0.06,0.03,2.64,235851,1763.471971,108.4013921,1.84E+11,67.91349223,17.58430204,18233642.83,-117089003.2,309.2076784,0.037078403,-0.183354625,69.7951905,18.18877262,39014623.2,-253042428.8,330.8314495,-0.034440125,-0.259888773,3215.356429,0.001144757
H8_remelt,199,960,115.16,0.06,0.03,2.67,227328,1753.716319,98.79146986,1.75E+11,75.68444667,17.57632146,17558784.08,-112710058.6,308.9270759,0.028497408,-0.180904139,68.64189603,18.16591777,37510191.36,-243065683.9,330.0005686,-0.032136787,-0.275260012,3184.335584,0.000941346
H8_remelt,199,960,115.16,0.06,0.03,2.7,230842,1751.897537,95.04178061,1.78E+11,81.85571909,17.58629465,17850048.83,-114663379.6,309.2777596,0.026740147,-0.163450149,70.24789915,18.18815507,38183312.63,-247749794.8,330.8089849,-0.027797053,-0.249798837,3170.558291,0.001082964
H8_remelt,199,960,115.16,0.06,0.03,2.73,228352,1743.757939,90.77473565,1.74E+11,70.88061985,17.47966604,17444124.83,-111852812.8,305.5387248,0.034253373,-0.159246751,73.02226717,18.15786913,37645796.41,-244057035.1,329.7082112,-0.035495377,-0.258417089,3159.791475,0.001033465
H8_remelt,199,960,115.16,0.06,0.03,2.76,230297,1766.693019,104.9617113,1.80E+11,72.7569437,17.49219308,17617903.87,-112940532.6,305.9768186,0.030757565,-0.156483614,73.55683221,18.21617295,38210800.3,-248110034.9,331.8289571,-0.024480644,-0.246694933,3230.420017,0.001111574
H8_remelt,199,960,115.16,0.06,0.03,2.79,221097,1761.328371,98.79837007,1.72E+11,70.7687503,17.59247701,17108600.86,-109897805.5,309.4952473,0.021794425,-0.174321569,76.9181038,18.16878334,36493744.99,-236714068.1,330.104688,-0.03058375,-0.256204801,3209.381739,0.000958825
H8_remelt,199,960,115.16,0.06,0.03,2.82,228352,1752.679973,97.83334225,1.76E+11,70.09610327,17.56748427,17619875.29,-113116356,308.6165034,0.025380447,-0.162617746,70.15618292,18.17307895,37708969.93,-244694925.5,330.2607985,-0.024188859,-0.229050634,3179.710449,0.001357518
H8_remelt,199,960,115.16,0.06,0.03,2.85,227840,1753.638578,96.25615678,1.76E+11,70.06932632,17.4846372,17414914.77,-111643890.9,305.7125379,0.026717918,-0.177290906,69.25906632,18.15998795,37570154.3,-243668573.8,329.7851624,-0.025780684,-0.245310785,3195.582274,0.001202567
