Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H7_remelt,199,1920,57.58,0.06,0.03,0.78,143872,1651.715007,62.32615977,98279927264,75.99855851,17.59550408,11137307.55,-71473609.97,309.6017639,0.058871326,-0.196748649,71.10663564,17.88592411,23013741.38,-148513706.1,319.9062812,-0.026762311,-0.244041969,2877.801131,0.00104255
H7_remelt,199,1920,57.58,0.06,0.03,0.81,143360,1651.236605,60.29702878,97864666291,73.38673738,17.5772485,11074784.71,-71041621.99,308.9596649,0.015348608,-0.20636604,66.40097063,17.9182024,23014723.08,-148553781.2,321.0619772,-0.0320447,-0.263104353,2870.814882,0.000962571
H7_remelt,199,1920,57.58,0.06,0.03,0.84,144384,1650.648423,59.0857202,98488269489,70.85432124,17.53620017,11101797.62,-71161646.22,307.5183163,0.043803253,-0.203662814,71.19977503,17.86703123,23046981.66,-148664869.9,319.2308049,-0.019927012,-0.249642534,2884.093416,0.001135813
H7_remelt,199,1920,57.58,0.06,0.03,0.87,144131,1657.739764,65.15705573,99189065619,74.4667614,17.54339613,11091529.99,-71180004.44,307.7707479,0.028337791,-0.164326463,66.56210555,17.9060688,23107289.85,-149204442.6,320.6272999,-0.008406777,-0.244953388,2900.365161,0.001110047
H7_remelt,199,1920,57.58,0.06,0.03,0.9,141133,1657.248303,63.58319458,97060164920,68.48050714,17.63417354,10973379.06,-70559740.99,310.9640764,0.051810405,-0.165962874,84.69490845,17.94836431,22733712.97,-146817401.7,322.1437812,-0.019540844,-0.249025035,2879.517605,0.001048604
H7_remelt,199,1920,57.58,0.06,0.03,0.93,143523,1653.947617,61.80401317,98304761111,68.6068069,17.56311359,11069624.14,-71078284.1,308.4629591,0.028111166,-0.156267149,75.78933022,18.03074541,23331362.86,-150977585.5,325.10778,-0.017914466,-0.255313953,2857.614554,0.001128684
H7_remelt,199,1920,57.58,0.06,0.03,0.96,138940,1651.528278,59.52491858,94878027296,67.90102928,17.55033866,10700429.62,-68633983.4,308.0143869,0.02806366,-0.200530168,71.88623495,17.98701822,22476801.23,-145405313.3,323.5328246,-0.030800293,-0.238093425,2859.733162,0.001165921
H7_remelt,199,1920,57.58,0.06,0.03,0.99,142637,1652.6339,62.13063263,97543144960,70.35377203,17.46967642,10884297.07,-69740791.41,305.1895941,0.023903232,-0.184137995,73.80242969,18.049662,23236065.92,-150455254.8,325.7902985,-0.036333606,-0.244987141,2858.79564,0.00091136
H7_remelt,199,1920,57.58,0.06,0.03,1.02,139082,1661.142941,64.89976522,96104462931,69.34495031,17.59683551,10768409.7,-69192836.06,309.64862,0.028744249,-0.179236325,78.22113589,18.02359151,22591409.29,-146209421.5,324.849851,-0.034049348,-0.249855203,2880.844856,0.001035316
H7_remelt,199,1920,57.58,0.06,0.03,1.05,144622,1655.207921,62.40358306,99208846117,73.35718578,17.67393787,11295581.08,-72751480.87,312.36808,0.032292997,-0.144273196,77.44320564,18.00077973,23431879.68,-151530704.6,324.0280709,-0.025258977,-0.250627699,2856.783766,0.001175429
