Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H3_remelt,159.2,960,92.13,0.06,0.03,1.02,226304,1703.306156,72.05705415,1.64E+11,66.36760049,17.46724334,17263157.15,-110460885.7,305.1045898,0.047777699,-0.210502839,73.87222297,17.99767324,36652749.04,-237083417.8,323.9162419,-0.034346561,-0.243068768,3050.111259,0.001016305
H3_remelt,159.2,960,92.13,0.06,0.03,1.05,232322,1697.515013,73.66886434,1.68E+11,72.39810509,17.4578803,17703041.81,-113348481.4,304.7775845,0.018473874,-0.184318648,73.95528909,18.0419795,37812962.69,-244645261.3,325.5130244,-0.026043378,-0.258696261,3020.579126,0.001187976
H3_remelt,159.2,960,92.13,0.06,0.03,1.08,229376,1691.863073,68.05172727,1.64E+11,73.39118374,17.44390833,17450728.81,-111714698.8,304.2899379,0.031008314,-0.192395517,72.51288692,18.08162327,37497693.3,-242864858.1,326.9450999,-0.031148221,-0.254586114,2992.286119,0.000967818
H3_remelt,159.2,960,92.13,0.06,0.03,1.11,222208,1686.056392,64.37936235,1.58E+11,70.52555435,17.46175504,16940057.92,-108415183.1,304.912889,0.043162859,-0.212489693,78.34855637,18.03506655,36139069.07,-233807590.2,325.2636254,-0.027211084,-0.259542335,2979.833065,0.001125042
H3_remelt,159.2,960,92.13,0.06,0.03,1.14,228766,1688.492302,69.74730337,1.63E+11,76.6584753,17.4520499,17420426.59,-111597347.5,304.5740458,0.04161373,-0.164960997,70.85282183,18.01870211,37138181.09,-240234281.8,324.6736256,-0.03051843,-0.254904247,2993.92527,0.001084049
H3_remelt,159.2,960,92.13,0.06,0.03,1.17,228389,1698.440517,71.13112397,1.65E+11,72.18520945,17.43759022,17362985.31,-111153457.7,304.0695527,0.04316802,-0.18704724,76.31608189,18.03351743,37138085.18,-240221209.9,325.2077508,-0.027431712,-0.259835501,3027.666504,0.00109459
H3_remelt,159.2,960,92.13,0.06,0.03,1.2,230912,1696.500285,71.37627239,1.66E+11,72.05391992,17.47337837,17626984.68,-112892370,305.3189516,0.046045524,-0.197315367,72.97901059,18.05840911,37651926.07,-243621057.3,326.1061396,-0.018381478,-0.256191217,3011.206859,0.001177907
H3_remelt,159.2,960,92.13,0.06,0.03,1.23,229303,1694.37467,69.91241203,1.65E+11,77.83949417,17.46203658,17481531.16,-111981075.5,304.9227216,0.036352821,-0.166785474,82.33836733,18.06286199,37408187.23,-242148614.5,326.2669833,-0.022974735,-0.255397191,3003.697389,0.001090227
H3_remelt,159.2,960,92.13,0.06,0.03,1.26,222208,1685.147406,64.72153799,1.58E+11,72.08297989,17.49475371,17004728.87,-108917241.8,306.0664074,0.03228321,-0.212076347,69.97825275,18.12547291,36502304.72,-236450244.6,328.5327682,-0.026452225,-0.275504269,2952.866824,0.000954035
H3_remelt,159.2,960,92.13,0.06,0.03,1.29,229305,1691.615711,69.90909503,1.64E+11,78.4379419,17.52033761,17598493.33,-112855488.3,306.9622299,0.040061823,-0.176452659,73.48539181,17.9864333,37092597.63,-239855060.4,323.5117828,-0.020698433,-0.246903991,3004.813017,0.001064052
H3_remelt,159.2,960,92.13,0.06,0.03,1.32,231936,1700.207509,72.87343057,1.68E+11,73.31613652,17.57911035,17920077.89,-115085406.5,309.0251207,0.027153621,-0.150082521,74.19300789,18.04882058,37778932.17,-244590812,325.7599243,-0.030311568,-0.244711342,3015.081921,0.001008873
H3_remelt,159.2,960,92.13,0.06,0.03,1.35,226230,1696.44732,70.9403792,1.63E+11,69.32162924,17.55978284,17440785.36,-111871858.1,308.3459734,0.033489776,-0.190397887,75.67535489,18.04414656,36830231.08,-238360085.6,325.5912252,-0.02990807,-0.249963465,3004.66688,0.001060839
H3_remelt,159.2,960,92.13,0.06,0.03,1.38,226304,1695.253488,67.9053652,1.63E+11,74.63653593,17.52245935,17372601.28,-111412097.1,307.0365818,0.041954329,-0.166292334,69.05904107,18.0715046,36954263.39,-239267146.2,326.5792784,-0.036440987,-0.260117802,2997.930332,0.001007468
H3_remelt,159.2,960,92.13,0.06,0.03,1.41,222720,1685.668687,64.6830572,1.58E+11,77.34629982,17.51315471,17079297.58,-109504789.5,306.7105878,0.039588515,-0.170218708,68.97274374,18.08670448,36430064.91,-235951214,327.1288788,-0.035266802,-0.255233621,2961.364642,0.001140415
H3_remelt,159.2,960,92.13,0.06,0.03,1.44,231858,1692.388382,73.00098852,1.66E+11,69.2140317,17.50297889,17759069.99,-113776788.6,306.3542699,0.053396078,-0.188571372,67.62509596,18.06146356,37818940.58,-244746974.9,326.2164659,-0.029589182,-0.265480167,2992.955005,0.000991961
H3_remelt,159.2,960,92.13,0.06,0.03,1.47,222208,1702.994988,72.9120703,1.61E+11,74.40306802,17.49997804,17014375.11,-109063543.3,306.2492313,0.026339921,-0.184821878,68.13634662,18.04651619,36184967.46,-234137887.7,325.6767467,-0.031504765,-0.262910362,3034.272714,0.00107104
H3_remelt,159.2,960,92.13,0.06,0.03,1.5,229291,1698.866925,72.74254537,1.66E+11,69.07320275,17.56097192,17679271.84,-113478961.5,308.3877347,0.023444342,-0.173582587,75.74917052,18.11614007,37627184.73,-243873531.3,328.1945311,-0.021278034,-0.245026432,2997.127283,0.001212396
H3_remelt,159.2,960,92.13,0.06,0.03,1.53,231882,1693.893898,71.45176517,1.67E+11,71.12344312,17.58548719,17929006.31,-115096324.4,309.2493596,0.03222668,-0.183902693,70.09463736,18.13181602,38118098.89,-247016839.2,328.7627523,-0.036403345,-0.262261645,2973.254186,0.001052232
H3_remelt,159.2,960,92.13,0.06,0.03,1.56,231475,1683.432821,69.22556348,1.64E+11,79.99476384,17.47051878,17664914.9,-113145321,305.2190264,0.034763275,-0.186669329,73.8108571,18.10543398,37940702.64,-245780523.1,327.8067396,-0.030091177,-0.257532241,2954.542083,0.001019518
H3_remelt,159.2,960,92.13,0.06,0.03,1.59,228352,1699.251653,73.13024018,1.65E+11,74.02147444,17.49353962,17472085.11,-111984795.6,306.0239284,0.039180308,-0.179466608,72.97105498,18.10532005,37428182.13,-242520554.2,327.8026142,-0.029483982,-0.247151776,3008.343661,0.001191112
H3_remelt,159.2,960,92.13,0.06,0.03,1.62,222976,1700.334878,72.91338312,1.61E+11,67.47042325,17.56835873,17207511.05,-110403707.7,308.6472286,0.04630133,-0.189817311,69.75053525,18.09294754,36497182.43,-236465445.7,327.3547507,-0.027905876,-0.250431951,3006.710635,0.00107632
H3_remelt,159.2,960,92.13,0.06,0.03,1.65,229802,1696.096021,71.86605623,1.66E+11,69.24307749,17.5112703,17618398,-112914545.3,306.6445875,0.042708492,-0.200050889,74.08025197,18.11960248,37725308.74,-244556763.4,328.319994,-0.021670345,-0.239219135,2991.847571,0.001218408
H3_remelt,159.2,960,92.13,0.06,0.03,1.68,225280,1690.528487,67.19496012,1.61E+11,70.22894033,17.5185604,17286147.87,-110805791,306.8999584,0.04649003,-0.196486324,70.71367753,18.09905303,36899113.15,-239020635.2,327.5757205,-0.029917463,-0.251529961,2975.436019,0.001127456
H3_remelt,159.2,960,92.13,0.06,0.03,1.71,222976,1685.409563,66.34356009,1.59E+11,71.61317882,17.47194832,17018440.83,-108914874.9,305.2689782,0.047823089,-0.208515464,73.15999,18.12937596,36644223.58,-237531332,328.6742726,-0.022634183,-0.253994668,2955.617083,0.001022504
H3_remelt,159.2,960,92.13,0.06,0.03,1.74,232388,1699.293561,74.86805847,1.68E+11,77.65068471,17.54295515,17881197.36,-114636933.2,307.7552754,0.031589581,-0.19352677,67.97461113,18.13370168,38209313.6,-247610298.2,328.8311365,-0.032653766,-0.255727401,2996.958419,0.001101577
H3_remelt,159.2,960,92.13,0.06,0.03,1.77,241664,1700.299222,77.92350901,1.75E+11,67.36273904,17.44362925,18384914.46,-117766812.2,304.2802016,0.04487869,-0.161523248,68.32242644,18.17919395,39933933.46,-259185180.9,330.4830928,-0.027860937,-0.240257742,3001.517553,0.001307568
H3_remelt,159.2,960,92.13,0.06,0.03,1.8,228830,1697.236459,72.18625672,1.65E+11,78.0156888,17.51507656,17551388.43,-112528138.6,306.7779069,0.036013576,-0.182784942,74.58765409,18.13902913,37646473.55,-244126584.7,329.0243778,-0.030173895,-0.246891694,2991.124442,0.001118705
H3_remelt,159.2,960,92.13,0.06,0.03,1.83,231936,1692.283206,71.33297327,1.66E+11,73.91945116,17.57933454,17920521.93,-115035855.5,309.0330028,0.015969053,-0.168812936,77.0061788,18.1399622,38161332.12,-247398947.7,329.0582285,-0.019726071,-0.246606509,2966.472377,0.00106061
H3_remelt,159.2,960,92.13,0.06,0.03,1.86,230239,1685.790365,68.97381862,1.64E+11,71.49912103,17.4447189,17518151.68,-112115837.8,304.3182176,0.031866135,-0.200757508,75.57712909,18.12427795,37816962.5,-245085272.2,328.4894511,-0.030228882,-0.245928992,2961.360261,0.001216091
H3_remelt,159.2,960,92.13,0.06,0.03,1.89,226300,1699.869407,71.54478454,1.64E+11,77.65200694,17.52616172,17380191.38,-111476849.1,307.1663446,0.032789689,-0.171876673,70.20378921,18.1416636,37240928.18,-241423582.7,329.1199581,-0.033805525,-0.254659976,2998.486547,0.001184237
H3_remelt,159.2,960,92.13,0.06,0.03,1.92,224256,1702.319905,71.96488727,1.63E+11,83.10867217,17.52509208,17220453.27,-110371160.5,307.1288523,0.044735476,-0.182881405,78.20192236,18.21530107,37204912.76,-241594003.4,331.7971929,-0.013277715,-0.240518637,2990.744134,0.001132604
H3_remelt,159.2,960,92.13,0.06,0.03,1.95,228736,1694.517278,70.41953582,1.64E+11,67.44324151,17.37546699,17265958.91,-110524540.8,301.9068532,0.013334088,-0.150235962,79.17995118,18.17250479,37769881.41,-245123460.9,330.2399304,-0.027216995,-0.23238296,2988.878677,0.001285291
H3_remelt,159.2,960,92.13,0.06,0.03,1.98,224142,1693.265042,68.98206235,1.61E+11,76.02750579,17.48311671,17129213.77,-109733930.3,305.6593699,0.045738046,-0.1809449,75.62229278,18.13665768,36865489.36,-238733901.1,328.9383518,-0.031501413,-0.285777672,2980.691595,0.000803041
H3_remelt,159.2,960,92.13,0.06,0.03,2.01,229428,1686.426607,68.70305453,1.63E+11,80.39817656,17.52255358,17612590.94,-113035587.1,307.0398838,0.029343541,-0.153125722,69.68175752,18.10303012,37595208.56,-243586901.1,327.7196994,-0.026432756,-0.256929977,2959.912819,0.001098355
H3_remelt,159.2,960,92.13,0.06,0.03,2.04,231424,1701.464819,76.12726239,1.68E+11,80.31676996,17.55406117,17829590.19,-114401224.2,308.1450635,0.037511722,-0.166408937,70.25510279,18.12533025,38015665.3,-246347428.3,328.5275965,-0.025170216,-0.259660443,3005.481988,0.001019747
H3_remelt,159.2,960,92.13,0.06,0.03,2.07,221578,1701.607338,70.24679335,1.61E+11,72.04795885,17.4152204,16801971.52,-107476863.8,303.2899014,0.036623812,-0.200852957,69.10669872,18.15856054,36531834.92,-236874234.3,329.7333207,-0.02430676,-0.260656321,3012.711622,0.0009748
H3_remelt,159.2,960,92.13,0.06,0.03,2.1,229921,1696.177925,70.24548011,1.66E+11,70.54770153,17.47397859,17552470.51,-112416128.2,305.3399278,0.028247987,-0.186567312,68.79817176,18.19991579,38080328.14,-247361315.7,331.2369349,-0.022439404,-0.221668662,2977.903837,0.001304756
H3_remelt,159.2,960,92.13,0.06,0.03,2.13,237216,1693.150393,73.15410587,1.70E+11,72.39403913,17.43698912,18032831.89,-115404853.8,304.0485897,0.046155248,-0.19188012,76.16567368,18.12179046,38951904.2,-252404227.1,328.3992893,-0.028646897,-0.258073169,2989.255903,0.00091897
H3_remelt,159.2,960,92.13,0.06,0.03,2.16,229376,1687.743696,67.57491013,1.64E+11,77.36661709,17.48731542,17537750.33,-112379296,305.8062006,0.022755711,-0.193814544,69.64197805,18.17984373,37906308.29,-245959251.6,330.5067182,-0.019509383,-0.241204725,2951.069789,0.001168357
H3_remelt,159.2,960,92.13,0.06,0.03,2.19,228800,1705.090214,76.24699656,1.67E+11,72.47994037,17.50544025,17529925.31,-112293486,306.4404385,0.025373368,-0.203020788,67.77663342,18.14429288,37663228.61,-244150805.9,329.2153641,-0.031640488,-0.253549169,3019.33336,0.001040183
H3_remelt,159.2,960,92.13,0.06,0.03,2.22,231296,1699.968487,72.92846925,1.67E+11,72.28166522,17.50533887,17721087.03,-113594552.7,306.436889,0.031706933,-0.176145482,70.99576877,18.11162702,37937184.88,-245669712.4,328.0310335,-0.027372729,-0.272223333,3008.127549,0.001054898
H3_remelt,159.2,960,92.13,0.06,0.03,2.25,227883,1695.58231,69.74551107,1.64E+11,75.04018459,17.47875067,17406554.69,-111508145.2,305.5067249,0.03353381,-0.183679424,70.41736102,18.14429642,37512517.42,-243272222.2,329.2154925,-0.036931247,-0.248934796,2987.725647,0.001079468
H3_remelt,159.2,960,92.13,0.06,0.03,2.28,219058,1689.492142,67.2169215,1.57E+11,67.9080147,17.50314843,16779060.94,-107563182,306.3602048,0.047581698,-0.181212295,71.2155199,18.11615343,35947858.76,-232996322.5,328.1950151,-0.027400542,-0.244587142,2969.625275,0.00112296
H3_remelt,159.2,960,92.13,0.06,0.03,2.31,232352,1692.552389,71.0838667,1.67E+11,80.46228699,17.50796408,17807214.27,-114195408.9,306.5288062,0.020806572,-0.165108993,74.03898102,18.11726774,38134087.29,-247060419.9,328.2353903,-0.028164526,-0.261219983,2980.168548,0.001084533
H3_remelt,159.2,960,92.13,0.06,0.03,2.34,226226,1702.47844,72.28216258,1.64E+11,68.03847957,17.39274256,17110163.84,-109378826.7,302.5074938,0.041374354,-0.206062896,68.25785636,18.12675467,37167592.25,-240989738,328.5792349,-0.032455485,-0.239121987,3025.802583,0.001317232
H3_remelt,159.2,960,92.13,0.06,0.03,2.37,227128,1701.542882,72.03511384,1.65E+11,68.41923926,17.52452017,17439829.47,-111948143.8,307.1088072,0.03226242,-0.162863535,76.16221149,18.17266631,37505043.42,-243217434.7,330.245801,-0.03933506,-0.256612483,2997.679686,0.001074256
H3_remelt,159.2,960,92.13,0.06,0.03,2.4,227839,1696.663355,70.04884481,1.64E+11,70.61035018,17.53812014,17521652.94,-112379117.8,307.5856582,0.020947119,-0.175559507,71.02967801,18.16272422,37581449.47,-243719807.6,329.8845513,-0.026860304,-0.253129249,2981.007429,0.001053343
H3_remelt,159.2,960,92.13,0.06,0.03,2.43,232448,1686.183754,68.47834874,1.66E+11,71.64885964,17.53465134,17868909.51,-114568982.4,307.4639977,0.037372625,-0.18208173,73.29571669,18.19281966,38468665.25,-249554077.4,330.9786873,-0.033604894,-0.260122482,2937.856163,0.001066878
H3_remelt,159.2,960,92.13,0.06,0.03,2.46,228658,1699.364735,73.51811055,1.65E+11,72.25470228,17.53170584,17571506.63,-112659990.9,307.3607096,0.033774063,-0.173678976,72.784615,18.15114847,37668351.41,-244258722.5,329.4641908,-0.026788012,-0.252491587,2994.286247,0.001163279
H3_remelt,159.2,960,92.13,0.06,0.03,2.49,223558,1709.188465,75.28163744,1.64E+11,75.78610794,17.46281895,17045178.82,-109297713,304.9500455,0.029339949,-0.142756435,68.93215214,18.15708075,36852291.82,-239013265.9,329.6795814,-0.036143614,-0.253753599,3035.417409,0.001055626
H3_remelt,159.2,960,92.13,0.06,0.03,2.52,234577,1698.832581,74.75272658,1.70E+11,65.38465131,17.53745029,18038234.55,-115639715.6,307.5621627,0.018546189,-0.194592386,72.12344607,18.11756611,38500665.6,-249481447.9,328.2462019,-0.023875225,-0.254655153,2999.538854,0.001150974
H3_remelt,159.2,960,92.13,0.06,0.03,2.55,228224,1696.140675,69.42312925,1.64E+11,70.38720127,17.52225877,17519450,-112353444.5,307.0295525,0.031284257,-0.172078964,69.07779554,18.13386601,37525252.56,-243197761.3,328.8370964,-0.031870608,-0.255398908,2987.270423,0.001165491
H3_remelt,159.2,960,92.13,0.06,0.03,2.58,222720,1684.922708,64.16260939,1.58E+11,74.2277587,17.60358344,17256042.14,-110802243.3,309.8861498,0.036092302,-0.183540198,69.22732758,18.10376758,36498823.88,-236463171.7,327.7464005,-0.038152269,-0.248889108,2945.165675,0.001176333
H3_remelt,159.2,960,92.13,0.06,0.03,2.61,229264,1700.232624,73.19260817,1.66E+11,76.36535944,17.49195361,17538433.43,-112403733.6,305.968441,0.03245305,-0.168178152,74.50943669,18.17872276,37883277.99,-245727923.6,330.4659612,-0.037983785,-0.25283919,2995.398427,0.001203821
H3_remelt,159.2,960,92.13,0.06,0.03,2.64,235231,1700.158826,74.24817206,1.70E+11,74.8981986,17.52368362,18060276,-115791079.3,307.0794875,0.05582616,-0.183722864,75.10986281,18.16290571,38801468.05,-251616802.8,329.8911439,-0.032007394,-0.265540847,2995.43318,0.001096762
H3_remelt,159.2,960,92.13,0.06,0.03,2.67,229376,1700.645467,72.83057008,1.66E+11,69.92356307,17.45177392,17466611.04,-111827273.1,304.564413,0.030042458,-0.181871246,71.832476,18.13637911,37725251.82,-244612811.3,328.9282473,-0.032154102,-0.250009653,3010.746124,0.000985256
H3_remelt,159.2,960,92.13,0.06,0.03,2.7,228352,1696.501255,70.21536524,1.65E+11,74.80445971,17.54091438,17566608.81,-112709266.5,307.6836772,0.049801748,-0.160322355,69.8777362,18.13116803,37535121.88,-243452516,328.7392541,-0.024106598,-0.231701616,2987.234404,0.001304969
H3_remelt,159.2,960,92.13,0.06,0.03,2.73,229661,1683.396918,66.20079794,1.63E+11,73.31223794,17.41035979,17405292.68,-111350698.1,303.1206281,0.046221727,-0.181108328,67.95736529,18.15954513,37868960.37,-245558787.7,329.7690793,-0.020171013,-0.252828742,2948.386976,0.001088528
H3_remelt,159.2,960,92.13,0.06,0.03,2.76,229626,1702.72673,75.09143173,1.67E+11,71.08308221,17.53443141,17651452.49,-113136414.6,307.4562847,0.025481727,-0.201675713,73.17360798,18.15506162,37844087.46,-245409179.9,329.6062623,-0.030996816,-0.250028332,3005.181899,0.001184504
H3_remelt,159.2,960,92.13,0.06,0.03,2.79,227094,1703.399812,74.31340573,1.65E+11,78.99340918,17.51134093,17411208.7,-111633207.9,306.6470613,0.02942023,-0.177545958,72.18117229,18.13855148,37358751.45,-242228444.5,329.0070497,-0.037453941,-0.235145393,3013.676635,0.001391458
H3_remelt,159.2,960,92.13,0.06,0.03,2.82,228239,1700.174445,72.2069383,1.65E+11,71.82870129,17.47155191,17419486.31,-111638720.8,305.255126,0.038221386,-0.16756095,74.59368431,18.15458736,37613718.67,-243986205.6,329.5890423,-0.038272618,-0.240201367,3002.718553,0.001174172
